X,Y
6.373,34.031
6.253,34.031
6.253,33.911
6.013,33.911
6.013,33.790
5.892,33.790
5.892,33.670
6.013,33.670
6.013,33.550
5.772,33.550
5.772,33.309
5.652,33.309
5.652,33.189
5.772,33.189
5.772,32.828
6.013,32.828
6.013,32.708
6.614,32.708
6.614,32.828
6.854,32.828
6.854,32.708
6.975,32.708
6.975,32.468
6.854,32.468
6.854,32.347
6.614,32.347
6.614,32.107
6.494,32.107
6.494,31.987
6.373,31.987
6.373,31.866
6.133,31.866
6.133,31.746
6.253,31.746
6.253,31.626
5.892,31.626
5.892,31.506
5.772,31.506
5.772,31.265
5.652,31.265
5.652,31.145
5.532,31.145
5.532,30.904
5.652,30.904
5.652,30.664
5.772,30.664
5.772,30.544
5.652,30.544
5.652,30.423
5.772,30.423
5.772,30.183
5.892,30.183
5.892,30.063
5.772,30.063
5.772,29.942
5.892,29.942
5.892,29.702
6.013,29.702
6.013,29.582
6.133,29.582
6.133,29.461
6.253,29.461
6.253,29.341
6.013,29.341
6.013,29.221
6.133,29.221
6.133,29.101
6.253,29.101
6.253,28.980
6.133,28.980
6.133,28.860
6.253,28.860
6.253,28.740
6.133,28.740
6.133,28.259
6.373,28.259
6.373,28.018
6.494,28.018
6.494,27.898
6.614,27.898
6.614,27.778
6.373,27.778
6.373,27.658
6.494,27.658
6.494,27.537
6.854,27.537
6.854,27.177
6.975,27.177
6.975,26.816
6.854,26.816
6.854,26.696
6.975,26.696
6.975,26.575
7.095,26.575
7.095,26.335
7.816,26.335
7.816,26.215
7.937,26.215
