X,Y
97.282,20.322
97.282,20.443
97.403,20.443
97.403,20.563
97.162,20.563
97.162,20.683
97.042,20.683
97.042,20.803
96.922,20.803
96.922,20.924
97.042,20.924
97.042,21.044
96.922,21.044
96.922,20.924
96.801,20.924
96.801,20.803
96.681,20.803
96.681,21.044
95.599,21.044
95.599,20.924
95.839,20.924
95.839,20.202
95.960,20.202
95.960,20.082
95.839,20.082
95.839,19.962
95.960,19.962
95.960,19.841
95.839,19.841
95.839,19.601
96.200,19.601
96.200,19.481
95.960,19.481
95.960,19.360
95.839,19.360
95.839,19.240
95.960,19.240
95.960,19.120
96.080,19.120
96.080,18.879
95.839,18.879
95.839,18.759
95.599,18.759
95.599,18.639
95.839,18.639
95.839,18.519
96.080,18.519
96.080,18.398
96.320,18.398
96.320,18.278
96.200,18.278
96.200,18.158
96.441,18.158
96.441,18.038
96.320,18.038
96.320,17.917
96.441,17.917
96.441,17.797
96.320,17.797
96.320,17.316
96.080,17.316
96.080,17.196
96.320,17.196
96.320,17.076
96.441,17.076
96.441,16.835
96.561,16.835
96.561,16.715
96.681,16.715
96.681,16.595
97.162,16.595
97.162,16.474
97.884,16.474
97.884,16.595
98.004,16.595
98.004,16.474
98.244,16.474
98.244,16.595
98.365,16.595
98.365,16.234
98.244,16.234
98.244,16.354
98.124,16.354
98.124,16.234
98.244,16.234
98.244,16.114
98.124,16.114
98.124,15.993
98.244,15.993
98.244,15.512
98.365,15.512
98.365,15.392
98.244,15.392
98.244,15.152
98.485,15.152
98.485,15.031
98.365,15.031
98.365,14.911
98.124,14.911
98.124,15.031
97.763,15.031
97.763,15.152
97.643,15.152
97.643,15.031
97.162,15.031
97.162,14.911
97.042,14.911
97.042,14.550
96.801,14.550
96.801,14.791
96.681,14.791
96.681,14.911
96.320,14.911
96.320,15.031
95.960,15.031
95.960,14.791
96.080,14.791
96.080,14.430
95.839,14.430
95.839,14.310
95.599,14.310
95.599,14.069
95.479,14.069
95.479,13.829
95.599,13.829
95.599,13.709
95.719,13.709
95.719,13.588
95.839,13.588
95.839,13.468
96.320,13.468
96.320,13.709
96.681,13.709
96.681,13.829
96.922,13.829
96.922,13.949
97.042,13.949
97.042,14.069
97.162,14.069
97.162,13.949
97.282,13.949
97.282,13.829
97.763,13.829
97.763,13.709
97.643,13.709
97.643,13.588
97.523,13.588
97.523,13.348
97.763,13.348
97.763,13.228
97.884,13.228
97.884,12.987
98.004,12.987
98.004,12.867
98.124,12.867
98.124,12.747
98.485,12.747
98.485,12.867
98.725,12.867
98.725,12.747
98.846,12.747
98.846,12.626
98.725,12.626
98.725,12.506
98.485,12.506
98.485,12.145
98.244,12.145
98.244,12.025
97.884,12.025
97.884,11.905
97.643,11.905
97.643,11.785
97.403,11.785
97.403,11.664
97.282,11.664
97.282,11.544
97.403,11.544
97.403,11.424
97.282,11.424
97.282,11.183
97.162,11.183
97.162,11.063
97.042,11.063
97.042,10.702
97.282,10.702
97.282,10.582
97.162,10.582
97.162,10.462
97.523,10.462
97.523,10.221
97.643,10.221
97.643,10.101
97.884,10.101
97.884,9.740
98.004,9.740
98.004,9.500
98.365,9.500
98.365,9.380
98.485,9.380
