X,Y
39.562,51.106
39.683,51.106
39.683,51.347
39.562,51.347
39.562,51.467
39.322,51.467
39.322,51.948
39.442,51.948
39.442,51.828
39.562,51.828
39.562,51.948
39.683,51.948
39.683,51.828
39.803,51.828
39.803,51.948
39.683,51.948
39.683,52.068
39.803,52.068
39.803,52.189
39.923,52.189
39.923,52.309
40.043,52.309
40.043,52.189
40.164,52.189
40.164,52.068
40.404,52.068
40.404,51.948
40.284,51.948
40.284,51.828
40.524,51.828
40.524,51.708
40.645,51.708
40.645,51.587
40.765,51.587
40.765,51.106
40.645,51.106
40.645,50.986
40.524,50.986
40.524,50.866
40.284,50.866
40.284,50.746
40.524,50.746
40.524,50.625
40.645,50.625
40.645,50.385
40.885,50.385
40.885,50.144
41.005,50.144
41.005,49.904
41.126,49.904
41.126,49.784
41.486,49.784
41.486,49.543
41.967,49.543
41.967,49.663
42.088,49.663
42.088,49.543
42.208,49.543
42.208,49.663
42.328,49.663
42.328,49.543
42.569,49.543
42.569,49.663
43.050,49.663
43.050,49.543
43.170,49.543
43.170,49.663
43.410,49.663
43.410,49.784
43.891,49.784
43.891,49.904
44.012,49.904
44.012,50.024
44.132,50.024
44.132,50.265
44.372,50.265
44.372,50.385
44.493,50.385
44.493,50.505
44.733,50.505
44.733,50.625
44.974,50.625
44.974,50.746
45.094,50.746
45.094,50.625
45.214,50.625
45.214,50.746
45.815,50.746
45.815,50.986
45.936,50.986
45.936,50.866
46.176,50.866
46.176,50.986
46.296,50.986
46.296,51.106
46.417,51.106
46.417,51.227
46.537,51.227
46.537,51.347
46.657,51.347
46.657,51.467
46.537,51.467
46.537,51.587
46.657,51.587
46.657,51.828
46.537,51.828
46.537,51.948
46.777,51.948
46.777,51.828
47.018,51.828
47.018,51.587
47.258,51.587
47.258,51.467
47.499,51.467
47.499,51.347
47.619,51.347
47.619,51.227
48.220,51.227
48.220,51.106
48.341,51.106
48.341,51.227
48.461,51.227
48.461,51.347
48.581,51.347
48.581,51.467
48.942,51.467
48.942,51.708
49.062,51.708
49.062,51.828
48.942,51.828
48.942,52.068
49.062,52.068
49.062,51.948
49.182,51.948
49.182,52.068
49.423,52.068
49.423,52.189
49.303,52.189
49.303,52.309
49.423,52.309
49.423,52.429
49.303,52.429
49.303,52.549
49.423,52.549
49.423,52.670
49.543,52.670
49.543,52.549
49.663,52.549
49.663,52.670
49.784,52.670
49.784,52.910
49.904,52.910
49.904,52.429
50.024,52.429
50.024,52.309
50.265,52.309
50.265,52.068
50.505,52.068
50.505,51.948
50.385,51.948
50.385,51.828
50.505,51.828
50.505,51.948
51.106,51.948
51.106,51.828
51.227,51.828
51.227,51.948
51.347,51.948
51.347,52.309
51.467,52.309
51.467,52.429
51.708,52.429
51.708,52.790
51.948,52.790
51.948,53.030
52.068,53.030
52.068,53.151
51.948,53.151
51.948,53.271
51.828,53.271
51.828,53.632
51.708,53.632
51.708,53.752
51.948,53.752
51.948,53.872
52.309,53.872
52.309,53.752
52.429,53.752
52.429,53.632
52.549,53.632
52.549,53.511
52.309,53.511
52.309,53.391
52.670,53.391
52.670,53.271
53.030,53.271
53.030,53.030
53.151,53.030
53.151,53.151
53.391,53.151
53.391,53.271
53.752,53.271
53.752,53.511
54.113,53.511
54.113,53.632
54.233,53.632
54.233,53.752
54.113,53.752
54.113,54.113
53.992,54.113
53.992,54.233
54.113,54.233
54.113,54.353
53.992,54.353
53.992,54.594
53.872,54.594
53.872,54.954
53.511,54.954
53.511,55.195
53.391,55.195
53.391,55.435
53.271,55.435
53.271,55.556
53.391,55.556
53.391,55.676
53.151,55.676
53.151,56.037
53.030,56.037
53.030,56.157
52.910,56.157
52.910,56.397
52.790,56.397
52.790,56.518
52.549,56.518
52.549,56.638
52.429,56.638
52.429,56.758
52.549,56.758
52.549,56.878
52.189,56.878
52.189,57.119
52.309,57.119
52.309,56.999
52.549,56.999
52.549,57.239
52.309,57.239
52.309,57.359
52.429,57.359
52.429,57.480
52.309,57.480
52.309,57.600
52.189,57.600
52.189,57.840
52.068,57.840
52.068,57.600
52.189,57.600
52.189,57.480
52.309,57.480
52.309,57.359
52.189,57.359
52.189,57.239
52.068,57.239
52.068,57.359
51.948,57.359
51.948,57.480
51.708,57.480
51.708,57.600
51.828,57.600
51.828,57.720
51.467,57.720
51.467,57.961
51.587,57.961
51.587,58.081
51.467,58.081
51.467,58.321
51.347,58.321
51.347,58.442
51.227,58.442
51.227,58.321
51.106,58.321
51.106,58.442
50.746,58.442
50.746,58.682
50.505,58.682
50.505,58.802
50.385,58.802
50.385,58.923
50.505,58.923
50.505,59.043
50.385,59.043
50.385,59.163
50.505,59.163
50.505,59.283
50.625,59.283
50.625,59.404
50.746,59.404
50.746,59.764
50.625,59.764
50.625,60.125
50.986,60.125
50.986,60.245
51.106,60.245
51.106,60.366
51.347,60.366
51.347,60.486
51.227,60.486
51.227,60.606
51.347,60.606
51.347,60.967
51.227,60.967
51.227,61.087
51.347,61.087
51.347,61.207
51.467,61.207
51.467,61.328
51.587,61.328
51.587,61.448
51.467,61.448
51.467,61.688
50.746,61.688
50.746,61.809
50.625,61.809
50.625,61.688
50.385,61.688
50.385,61.568
50.144,61.568
50.144,61.448
50.024,61.448
50.024,61.328
49.904,61.328
49.904,61.207
49.663,61.207
49.663,61.328
49.543,61.328
49.543,61.448
49.423,61.448
49.423,61.568
49.303,61.568
49.303,61.688
49.182,61.688
49.182,61.809
48.701,61.809
48.701,62.049
48.822,62.049
48.822,62.169
48.581,62.169
48.581,62.290
48.100,62.290
48.100,62.410
48.341,62.410
48.341,62.530
47.860,62.530
47.860,62.650
48.220,62.650
48.220,62.771
48.100,62.771
48.100,62.891
48.220,62.891
48.220,63.011
48.341,63.011
48.341,63.131
48.461,63.131
48.461,63.252
48.341,63.252
48.341,63.372
48.100,63.372
48.100,63.492
48.461,63.492
48.461,63.372
48.581,63.372
48.581,63.252
48.701,63.252
48.701,63.372
48.581,63.372
48.581,63.612
48.942,63.612
48.942,63.733
49.062,63.733
49.062,63.612
49.303,63.612
49.303,63.733
49.182,63.733
49.182,63.853
49.423,63.853
49.423,63.733
49.543,63.733
49.543,63.853
49.423,63.853
49.423,63.973
49.543,63.973
49.543,64.093
49.423,64.093
49.423,64.214
49.663,64.214
49.663,64.093
49.784,64.093
49.784,63.973
50.144,63.973
50.144,64.093
50.265,64.093
50.265,63.973
50.385,63.973
50.385,64.093
50.265,64.093
50.265,64.214
50.385,64.214
50.385,64.334
50.505,64.334
50.505,64.454
50.625,64.454
50.625,64.574
50.505,64.574
50.505,64.454
50.385,64.454
50.385,64.574
50.265,64.574
50.265,64.815
50.385,64.815
50.385,64.935
50.505,64.935
50.505,65.176
50.385,65.176
50.385,65.296
50.625,65.296
50.625,65.416
50.746,65.416
50.746,65.296
50.866,65.296
50.866,65.536
50.746,65.536
50.746,65.657
50.866,65.657
50.866,65.777
50.746,65.777
50.746,65.897
50.625,65.897
50.625,66.017
50.866,66.017
50.866,65.897
50.986,65.897
50.986,66.017
50.866,66.017
50.866,66.138
50.746,66.138
50.746,66.258
50.986,66.258
50.986,66.498
51.106,66.498
51.106,66.859
50.986,66.859
50.986,67.100
51.106,67.100
51.106,66.979
51.227,66.979
51.227,67.100
51.347,67.100
51.347,67.220
51.467,67.220
51.467,67.100
51.587,67.100
51.587,67.220
51.708,67.220
51.708,67.340
51.828,67.340
51.828,67.460
51.948,67.460
51.948,67.701
52.189,67.701
52.189,67.581
52.309,67.581
52.309,67.460
52.189,67.460
52.189,67.340
52.309,67.340
52.309,67.220
52.429,67.220
52.429,66.979
52.309,66.979
52.309,66.859
52.549,66.859
52.549,66.619
52.670,66.619
52.670,66.498
52.790,66.498
52.790,66.378
52.670,66.378
52.670,66.258
52.790,66.258
52.790,66.138
52.670,66.138
52.670,66.017
52.549,66.017
52.549,65.897
52.309,65.897
52.309,65.176
52.189,65.176
52.189,65.055
51.948,65.055
51.948,64.815
52.189,64.815
52.189,64.574
51.948,64.574
51.948,64.454
51.828,64.454
51.828,64.334
51.708,64.334
51.708,64.214
51.828,64.214
51.828,63.973
51.708,63.973
51.708,63.612
51.587,63.612
51.587,63.492
51.467,63.492
51.467,63.372
51.347,63.372
51.347,63.011
51.467,63.011
51.467,62.771
51.587,62.771
51.587,62.650
51.828,62.650
51.828,62.530
51.948,62.530
51.948,62.410
52.189,62.410
52.189,62.530
52.309,62.530
52.309,62.410
52.429,62.410
52.429,62.530
52.790,62.530
52.790,62.891
53.030,62.891
53.030,63.011
52.910,63.011
52.910,63.131
53.030,63.131
53.030,63.252
52.910,63.252
52.910,63.733
53.151,63.733
53.151,64.214
53.271,64.214
53.271,64.334
53.151,64.334
53.151,64.454
53.511,64.454
53.511,64.334
53.391,64.334
53.391,64.214
53.511,64.214
53.511,64.093
53.632,64.093
53.632,64.214
53.511,64.214
53.511,64.334
53.632,64.334
53.632,64.454
53.872,64.454
53.872,64.334
53.992,64.334
53.992,63.973
54.113,63.973
54.113,64.214
54.233,64.214
54.233,63.733
54.473,63.733
54.473,63.612
55.195,63.612
55.195,63.492
55.315,63.492
55.315,63.612
55.435,63.612
55.435,63.733
55.676,63.733
55.676,63.853
55.916,63.853
55.916,63.973
56.037,63.973
56.037,64.214
56.277,64.214
56.277,64.454
56.518,64.454
56.518,64.574
56.638,64.574
56.638,64.695
56.758,64.695
56.758,64.935
56.999,64.935
56.999,65.176
57.239,65.176
57.239,65.536
57.600,65.536
57.600,65.657
57.720,65.657
57.720,65.536
57.840,65.536
57.840,65.416
57.961,65.416
57.961,65.897
58.081,65.897
58.081,65.777
58.321,65.777
58.321,65.657
58.442,65.657
58.442,65.536
58.562,65.536
58.562,65.416
58.802,65.416
58.802,65.296
59.043,65.296
59.043,65.416
59.283,65.416
59.283,65.536
59.524,65.536
59.524,65.777
59.885,65.777
59.885,66.017
60.005,66.017
60.005,66.138
60.125,66.138
60.125,66.258
60.366,66.258
60.366,66.378
60.486,66.378
60.486,66.859
60.726,66.859
60.726,66.979
60.847,66.979
60.847,67.100
60.606,67.100
60.606,67.220
60.726,67.220
60.726,67.340
60.847,67.340
60.847,67.581
61.087,67.581
61.087,67.701
60.967,67.701
60.967,67.821
61.207,67.821
61.207,67.941
61.448,67.941
61.448,67.821
61.568,67.821
61.568,67.701
61.929,67.701
61.929,67.581
61.809,67.581
61.809,67.460
62.049,67.460
62.049,67.340
62.169,67.340
62.169,67.220
62.290,67.220
62.290,67.100
62.410,67.100
62.410,67.220
62.530,67.220
62.530,67.340
62.410,67.340
62.410,67.460
62.650,67.460
62.650,67.340
62.771,67.340
62.771,67.460
62.891,67.460
62.891,67.340
63.011,67.340
63.011,67.220
63.252,67.220
63.252,66.979
63.492,66.979
63.492,67.100
63.612,67.100
63.612,67.220
63.733,67.220
63.733,67.340
63.853,67.340
63.853,67.220
63.973,67.220
63.973,67.340
63.853,67.340
63.853,67.460
63.973,67.460
63.973,67.701
64.093,67.701
64.093,67.581
64.214,67.581
64.214,67.701
64.093,67.701
64.093,68.302
63.973,68.302
63.973,68.422
63.612,68.422
63.612,68.543
63.252,68.543
63.252,68.783
63.372,68.783
63.372,68.663
63.492,68.663
63.492,68.783
63.372,68.783
63.372,68.903
63.252,68.903
63.252,68.783
62.891,68.783
62.891,68.903
62.650,68.903
62.650,68.783
62.410,68.783
62.410,68.903
62.530,68.903
62.530,69.024
62.290,69.024
62.290,69.144
62.650,69.144
62.650,69.505
62.771,69.505
62.771,69.625
62.650,69.625
62.650,69.865
62.410,69.865
62.410,69.986
62.290,69.986
62.290,70.106
61.929,70.106
61.929,70.226
61.568,70.226
61.568,70.106
61.328,70.106
61.328,70.226
61.207,70.226
61.207,70.106
61.087,70.106
61.087,70.226
60.847,70.226
60.847,70.346
60.967,70.346
60.967,70.467
60.847,70.467
60.847,70.346
60.726,70.346
60.726,70.587
60.606,70.587
60.606,70.827
60.366,70.827
60.366,70.948
60.486,70.948
60.486,71.068
60.366,71.068
60.366,70.948
60.245,70.948
60.245,70.707
60.005,70.707
60.005,71.188
59.764,71.188
59.764,71.429
59.644,71.429
59.644,71.549
59.524,71.549
59.524,71.789
59.283,71.789
59.283,71.910
59.524,71.910
59.524,72.030
59.644,72.030
59.644,71.910
60.005,71.910
60.005,72.030
59.885,72.030
59.885,72.150
60.005,72.150
60.005,72.270
60.125,72.270
60.125,72.391
60.005,72.391
60.005,72.511
60.125,72.511
60.125,72.631
60.245,72.631
60.245,72.751
60.366,72.751
60.366,72.992
60.486,72.992
60.486,72.751
60.606,72.751
60.606,72.872
60.726,72.872
60.726,72.751
60.847,72.751
60.847,72.872
60.726,72.872
60.726,72.992
61.087,72.992
61.087,72.872
61.207,72.872
61.207,72.992
61.328,72.992
61.328,73.112
61.448,73.112
61.448,73.353
61.809,73.353
61.809,73.593
61.929,73.593
61.929,73.713
61.809,73.713
61.809,73.954
61.688,73.954
61.688,74.074
61.809,74.074
61.809,74.194
61.688,74.194
61.688,74.315
61.568,74.315
61.568,74.555
61.688,74.555
61.688,74.675
61.809,74.675
61.809,74.796
61.929,74.796
61.929,75.036
62.049,75.036
62.049,74.916
62.410,74.916
62.410,75.036
62.530,75.036
62.530,74.796
62.650,74.796
62.650,74.916
62.771,74.916
62.771,74.796
62.891,74.796
62.891,74.675
63.011,74.675
63.011,74.796
63.131,74.796
63.131,74.675
63.252,74.675
63.252,74.916
63.372,74.916
63.372,75.036
63.733,75.036
63.733,74.916
63.853,74.916
63.853,75.036
63.973,75.036
63.973,74.916
64.093,74.916
64.093,75.036
64.454,75.036
64.454,75.277
64.214,75.277
64.214,75.397
64.454,75.397
64.454,75.517
64.574,75.517
64.574,75.878
64.454,75.878
64.454,75.998
64.695,75.998
64.695,76.118
64.815,76.118
64.815,76.239
65.416,76.239
65.416,76.118
65.777,76.118
65.777,76.359
66.258,76.359
66.258,76.599
66.619,76.599
66.619,76.720
66.739,76.720
66.739,76.599
67.100,76.599
67.100,76.479
67.460,76.479
67.460,76.359
67.340,76.359
67.340,76.239
67.460,76.239
67.460,76.359
67.581,76.359
67.581,76.479
67.941,76.479
67.941,76.599
67.821,76.599
67.821,76.840
68.302,76.840
68.302,76.960
68.422,76.960
68.422,76.840
68.663,76.840
68.663,76.960
68.783,76.960
68.783,76.840
68.903,76.840
68.903,76.960
69.144,76.960
69.144,77.080
69.264,77.080
69.264,77.201
69.384,77.201
69.384,77.441
69.505,77.441
69.505,77.321
69.625,77.321
69.625,77.441
69.865,77.441
69.865,77.561
69.986,77.561
69.986,77.682
70.226,77.682
70.226,78.042
70.346,78.042
70.346,78.163
70.467,78.163
70.467,78.283
70.346,78.283
70.346,78.403
70.467,78.403
70.467,78.523
70.587,78.523
70.587,78.403
70.707,78.403
70.707,78.523
70.827,78.523
70.827,78.403
71.188,78.403
71.188,78.283
71.308,78.283
71.308,78.403
71.188,78.403
71.188,78.523
71.308,78.523
71.308,78.644
71.429,78.644
71.429,78.523
71.669,78.523
71.669,78.644
71.549,78.644
71.549,78.764
71.669,78.764
71.669,79.004
71.910,79.004
71.910,78.884
72.030,78.884
72.030,79.125
72.270,79.125
72.270,79.245
72.391,79.245
72.391,79.365
72.270,79.365
72.270,79.485
72.391,79.485
72.391,79.846
72.511,79.846
72.511,79.966
72.631,79.966
72.631,80.207
72.751,80.207
72.751,80.447
72.872,80.447
72.872,80.327
72.992,80.327
72.992,80.207
73.473,80.207
73.473,80.087
73.713,80.087
73.713,79.966
73.834,79.966
73.834,80.087
73.954,80.087
73.954,79.966
74.074,79.966
74.074,80.087
74.315,80.087
74.315,80.327
74.435,80.327
74.435,80.688
74.675,80.688
74.675,81.049
74.796,81.049
74.796,81.289
74.916,81.289
74.916,81.169
75.156,81.169
75.156,80.928
74.916,80.928
74.916,80.568
75.036,80.568
75.036,80.447
74.796,80.447
74.796,80.327
75.036,80.327
75.036,80.087
75.878,80.087
75.878,80.207
76.239,80.207
76.239,80.327
76.118,80.327
76.118,80.447
76.239,80.447
76.239,80.808
76.359,80.808
76.359,81.289
75.998,81.289
75.998,81.409
76.239,81.409
76.239,81.530
75.637,81.530
75.637,81.650
75.878,81.650
75.878,81.770
75.758,81.770
75.758,81.890
75.878,81.890
75.878,82.011
76.359,82.011
76.359,82.131
76.479,82.131
76.479,82.251
76.840,82.251
76.840,82.371
76.960,82.371
76.960,82.492
77.080,82.492
77.080,82.612
77.201,82.612
77.201,82.732
77.441,82.732
77.441,83.093
77.561,83.093
77.561,83.454
77.441,83.454
77.441,83.814
77.321,83.814
77.321,83.935
77.441,83.935
77.441,84.055
77.561,84.055
77.561,84.175
77.441,84.175
77.441,84.295
77.561,84.295
77.561,84.416
77.441,84.416
77.441,84.536
77.682,84.536
77.682,84.656
77.561,84.656
77.561,84.897
77.682,84.897
77.682,85.378
77.802,85.378
77.802,85.498
77.922,85.498
77.922,85.618
78.042,85.618
78.042,85.738
77.922,85.738
77.922,85.859
77.802,85.859
77.802,85.979
77.682,85.979
77.682,86.340
77.441,86.340
77.441,86.460
77.561,86.460
77.561,86.580
77.441,86.580
77.441,86.460
77.321,86.460
77.321,86.580
76.960,86.580
76.960,86.941
76.840,86.941
76.840,87.061
76.599,87.061
76.599,86.941
76.479,86.941
76.479,87.061
76.239,87.061
76.239,87.181
76.118,87.181
76.118,87.302
76.359,87.302
76.359,87.422
76.239,87.422
76.239,87.542
75.998,87.542
75.998,87.662
76.479,87.662
76.479,87.783
76.239,87.783
76.239,88.023
76.359,88.023
76.359,88.143
76.239,88.143
76.239,88.264
75.998,88.264
75.998,88.384
76.359,88.384
76.359,88.264
76.479,88.264
76.479,88.384
76.599,88.384
76.599,88.504
76.840,88.504
76.840,88.624
77.080,88.624
77.080,88.745
77.201,88.745
77.201,89.105
77.321,89.105
77.321,89.346
77.201,89.346
77.201,89.466
77.321,89.466
77.321,89.707
77.201,89.707
77.201,90.067
77.080,90.067
77.080,90.188
77.321,90.188
77.321,89.947
77.441,89.947
77.441,89.827
77.682,89.827
77.682,89.707
77.802,89.707
77.802,89.827
78.163,89.827
78.163,89.586
78.523,89.586
78.523,89.827
78.644,89.827
78.644,89.707
78.764,89.707
78.764,89.947
78.884,89.947
78.884,89.827
79.004,89.827
79.004,90.067
79.125,90.067
79.125,90.188
79.245,90.188
79.245,90.308
79.125,90.308
79.125,90.548
79.004,90.548
79.004,90.669
79.125,90.669
79.125,90.789
78.884,90.789
78.884,91.150
79.125,91.150
79.125,91.510
79.245,91.510
79.245,91.631
79.125,91.631
79.125,91.871
79.004,91.871
79.004,91.991
78.884,91.991
78.884,92.112
78.523,92.112
78.523,92.232
78.283,92.232
78.283,92.352
78.523,92.352
78.523,92.472
78.644,92.472
78.644,92.593
78.523,92.593
78.523,92.953
78.764,92.953
78.764,93.074
79.004,93.074
79.004,93.434
79.365,93.434
