X,Y
6.013,72.030
6.013,72.150
5.892,72.150
5.892,72.270
5.652,72.270
5.652,72.391
6.013,72.391
6.013,72.511
5.652,72.511
5.652,72.391
5.532,72.391
5.532,72.511
5.291,72.511
5.291,72.391
5.171,72.391
5.171,72.511
5.051,72.511
5.051,72.872
4.930,72.872
4.930,72.751
4.810,72.751
4.810,72.631
4.930,72.631
4.930,72.511
4.690,72.511
4.690,72.270
4.570,72.270
4.570,72.391
4.449,72.391
4.449,72.631
4.089,72.631
4.089,72.872
4.209,72.872
4.209,73.353
4.089,73.353
4.089,73.473
4.209,73.473
4.209,73.593
4.089,73.593
4.089,73.713
4.329,73.713
4.329,73.834
4.089,73.834
4.089,74.194
4.209,74.194
4.209,74.315
4.449,74.315
4.449,74.194
4.690,74.194
4.690,74.074
4.449,74.074
4.449,73.954
4.810,73.954
4.810,73.713
4.690,73.713
4.690,73.593
4.810,73.593
4.810,73.713
4.930,73.713
4.930,73.593
5.171,73.593
5.171,73.473
5.291,73.473
5.291,73.353
5.171,73.353
5.171,73.232
5.291,73.232
5.291,73.353
5.411,73.353
5.411,73.473
5.291,73.473
5.291,73.593
5.532,73.593
5.532,73.713
5.652,73.713
5.652,73.834
5.772,73.834
5.772,73.954
5.652,73.954
5.652,74.074
5.772,74.074
5.772,74.194
5.892,74.194
5.892,74.315
5.772,74.315
5.772,74.435
6.253,74.435
6.253,74.555
6.373,74.555
6.373,74.435
6.494,74.435
6.494,74.315
6.614,74.315
6.614,74.435
6.734,74.435
6.734,74.555
6.854,74.555
6.854,74.435
6.975,74.435
6.975,74.555
7.095,74.555
7.095,74.435
7.215,74.435
7.215,74.315
7.816,74.315
7.816,74.194
8.057,74.194
8.057,74.315
8.177,74.315
8.177,74.194
8.297,74.194
8.297,74.074
8.658,74.074
8.658,73.954
8.778,73.954
8.778,74.074
9.019,74.074
9.019,74.194
9.139,74.194
9.139,74.435
9.019,74.435
9.019,74.555
9.139,74.555
9.139,74.675
9.259,74.675
9.259,74.796
9.500,74.796
9.500,74.916
9.259,74.916
9.259,75.277
9.380,75.277
9.380,75.517
9.500,75.517
9.500,75.397
9.740,75.397
9.740,75.637
9.620,75.637
9.620,75.758
9.500,75.758
9.500,75.878
9.861,75.878
9.861,75.758
10.221,75.758
10.221,75.637
10.462,75.637
10.462,75.517
10.582,75.517
10.582,75.637
10.943,75.637
10.943,75.758
11.063,75.758
11.063,75.878
11.183,75.878
11.183,76.239
11.304,76.239
11.304,76.479
11.183,76.479
11.183,76.599
11.304,76.599
11.304,76.720
11.183,76.720
11.183,76.840
10.943,76.840
10.943,76.960
11.304,76.960
11.304,76.840
11.424,76.840
11.424,76.720
11.664,76.720
11.664,76.840
11.424,76.840
11.424,76.960
11.785,76.960
11.785,77.080
11.905,77.080
11.905,77.201
11.785,77.201
11.785,77.441
11.664,77.441
11.664,77.561
11.544,77.561
11.544,77.802
11.664,77.802
11.664,77.922
11.905,77.922
11.905,78.042
12.025,78.042
12.025,78.283
11.785,78.283
11.785,78.403
11.664,78.403
11.664,78.523
11.424,78.523
11.424,78.644
11.183,78.644
11.183,78.523
10.462,78.523
10.462,78.403
10.342,78.403
10.342,78.644
10.101,78.644
10.101,78.764
10.221,78.764
10.221,79.125
10.342,79.125
10.342,79.245
10.221,79.245
10.221,79.365
10.342,79.365
10.342,79.966
10.221,79.966
10.221,80.087
10.342,80.087
10.342,80.207
10.221,80.207
10.221,80.327
10.342,80.327
10.342,80.447
10.221,80.447
10.221,80.568
10.462,80.568
10.462,80.688
10.702,80.688
10.702,80.808
10.823,80.808
10.823,80.928
10.943,80.928
10.943,81.049
11.063,81.049
11.063,81.169
10.943,81.169
10.943,81.530
11.063,81.530
11.063,81.650
11.183,81.650
11.183,81.770
10.823,81.770
10.823,81.890
10.342,81.890
10.342,82.011
10.221,82.011
10.221,82.131
10.342,82.131
10.342,82.251
10.462,82.251
10.462,82.371
10.221,82.371
10.221,82.492
10.342,82.492
10.342,82.852
10.221,82.852
10.221,82.973
9.981,82.973
9.981,83.093
9.620,83.093
9.620,82.852
9.380,82.852
9.380,82.732
9.500,82.732
9.500,82.251
9.259,82.251
9.259,82.011
9.139,82.011
9.139,82.131
9.019,82.131
9.019,82.011
8.778,82.011
8.778,81.890
8.538,81.890
8.538,81.770
8.418,81.770
8.418,81.650
8.538,81.650
8.538,81.409
8.658,81.409
8.658,81.289
8.778,81.289
8.778,81.169
8.899,81.169
8.899,81.049
8.778,81.049
8.778,80.928
8.899,80.928
8.899,80.808
8.658,80.808
8.658,80.928
8.538,80.928
8.538,80.808
8.057,80.808
8.057,80.688
7.937,80.688
7.937,80.928
7.816,80.928
7.816,80.808
7.215,80.808
7.215,80.688
7.095,80.688
7.095,80.808
6.854,80.808
6.854,80.688
6.373,80.688
6.373,80.447
6.253,80.447
6.253,80.327
6.133,80.327
6.133,80.447
6.013,80.447
6.013,80.327
6.133,80.327
6.133,80.207
5.652,80.207
5.652,80.327
5.772,80.327
5.772,80.568
5.652,80.568
5.652,80.928
5.532,80.928
5.532,81.049
5.411,81.049
5.411,81.289
5.291,81.289
5.291,81.409
5.411,81.409
5.411,81.530
5.291,81.530
5.291,81.650
5.171,81.650
5.171,82.011
5.291,82.011
5.291,82.371
4.570,82.371
4.570,82.612
4.449,82.612
4.449,82.732
4.329,82.732
4.329,82.973
4.570,82.973
4.570,83.093
4.690,83.093
4.690,83.333
4.810,83.333
4.810,83.454
4.690,83.454
4.690,83.574
4.570,83.574
4.570,83.814
4.449,83.814
4.449,83.935
4.329,83.935
4.329,84.295
4.449,84.295
4.449,84.416
4.810,84.416
4.810,84.536
4.930,84.536
4.930,84.656
5.291,84.656
5.291,84.776
5.411,84.776
5.411,84.656
5.532,84.656
5.532,84.776
5.652,84.776
5.652,84.897
5.772,84.897
5.772,85.017
5.892,85.017
5.892,84.897
6.013,84.897
6.013,85.017
5.892,85.017
5.892,85.137
6.013,85.137
6.013,85.257
6.133,85.257
6.133,85.498
6.253,85.498
6.253,85.738
6.494,85.738
6.494,85.618
6.614,85.618
6.614,85.498
6.734,85.498
6.734,85.257
6.614,85.257
6.614,85.137
6.854,85.137
6.854,85.017
6.975,85.017
6.975,84.776
7.095,84.776
7.095,84.656
6.975,84.656
6.975,84.536
7.215,84.536
7.215,84.295
7.095,84.295
7.095,84.175
6.975,84.175
6.975,84.055
6.854,84.055
6.854,84.175
6.734,84.175
6.734,83.935
6.614,83.935
6.614,84.175
6.373,84.175
6.373,84.055
6.133,84.055
6.133,83.935
5.892,83.935
5.892,83.814
6.133,83.814
6.133,83.694
6.253,83.694
6.253,83.574
6.373,83.574
6.373,83.454
6.253,83.454
6.253,83.333
6.373,83.333
6.373,83.454
6.494,83.454
6.494,83.333
6.614,83.333
6.614,83.213
6.373,83.213
6.373,83.093
6.253,83.093
6.253,82.973
6.373,82.973
6.373,82.852
6.494,82.852
6.494,82.973
6.373,82.973
6.373,83.093
6.614,83.093
6.614,82.973
6.734,82.973
6.734,82.852
6.614,82.852
6.614,82.732
6.734,82.732
6.734,82.852
6.854,82.852
6.854,82.973
6.975,82.973
6.975,82.732
7.095,82.732
7.095,82.612
7.215,82.612
7.215,82.371
7.456,82.371
7.456,82.251
7.937,82.251
7.937,82.371
8.057,82.371
8.057,82.251
8.177,82.251
8.177,82.492
8.057,82.492
8.057,82.612
8.177,82.612
8.177,83.093
8.057,83.093
8.057,83.454
8.177,83.454
8.177,83.574
8.057,83.574
8.057,83.694
8.297,83.694
8.297,83.814
8.177,83.814
8.177,84.055
8.297,84.055
8.297,84.175
8.538,84.175
8.538,84.416
8.418,84.416
8.418,84.536
8.658,84.536
8.658,84.776
8.899,84.776
8.899,84.897
9.019,84.897
9.019,85.017
9.380,85.017
9.380,85.257
9.740,85.257
9.740,85.378
9.861,85.378
9.861,85.498
9.981,85.498
9.981,85.618
10.101,85.618
10.101,85.859
9.981,85.859
9.981,86.099
9.861,86.099
9.861,86.340
9.380,86.340
9.380,86.460
9.019,86.460
9.019,86.340
8.658,86.340
8.658,86.219
8.297,86.219
8.297,86.099
8.418,86.099
8.418,85.979
8.177,85.979
8.177,85.859
7.937,85.859
7.937,85.979
7.816,85.979
7.816,86.099
7.696,86.099
7.696,86.219
7.937,86.219
7.937,86.460
8.057,86.460
8.057,86.821
7.937,86.821
7.937,87.061
7.816,87.061
7.816,87.302
7.576,87.302
7.576,87.542
7.456,87.542
7.456,87.662
7.095,87.662
7.095,87.783
6.975,87.783
6.975,87.662
6.734,87.662
6.734,87.783
6.614,87.783
6.614,87.662
6.494,87.662
6.494,87.783
6.373,87.783
6.373,87.662
6.253,87.662
6.253,87.783
6.133,87.783
6.133,87.903
5.892,87.903
5.892,88.143
5.772,88.143
5.772,88.264
5.532,88.264
5.532,88.143
5.411,88.143
5.411,88.023
5.291,88.023
5.291,87.903
5.051,87.903
5.051,87.783
5.171,87.783
5.171,87.662
4.930,87.662
4.930,87.542
4.690,87.542
4.690,87.422
4.449,87.422
4.449,87.542
4.329,87.542
4.329,87.302
4.089,87.302
4.089,87.422
3.968,87.422
3.968,87.302
3.608,87.302
3.608,87.181
3.367,87.181
3.367,87.302
3.127,87.302
3.127,87.422
2.525,87.422
2.525,87.542
2.285,87.542
2.285,87.662
2.044,87.662
2.044,87.783
1.804,87.783
1.804,87.903
1.563,87.903
1.563,88.143
1.443,88.143
1.443,88.264
1.082,88.264
1.082,88.384
1.203,88.384
1.203,88.504
0.842,88.504
0.842,88.745
0.601,88.745
0.601,88.865
0.842,88.865
0.842,88.985
0.962,88.985
0.962,89.105
0.241,89.105
0.241,88.985
0.000,88.985
0.000,75.397
0.120,75.397
0.120,75.277
0.722,75.277
0.722,75.156
1.203,75.156
1.203,75.277
1.443,75.277
1.443,75.517
1.563,75.517
1.563,75.637
1.684,75.637
1.684,75.758
1.804,75.758
1.804,75.637
2.405,75.637
2.405,75.517
2.525,75.517
2.525,75.637
2.886,75.637
2.886,75.758
3.127,75.758
3.127,75.637
3.367,75.637
3.367,75.517
3.487,75.517
3.487,75.397
3.367,75.397
3.367,75.277
3.487,75.277
3.487,75.397
3.608,75.397
3.608,75.277
3.848,75.277
3.848,74.916
3.968,74.916
3.968,75.036
4.089,75.036
4.089,74.916
4.209,74.916
4.209,74.796
4.089,74.796
4.089,74.675
3.728,74.675
3.728,74.916
3.487,74.916
3.487,74.796
3.367,74.796
3.367,74.916
3.127,74.916
3.127,75.156
3.006,75.156
3.006,74.916
2.886,74.916
2.886,74.796
2.766,74.796
2.766,74.675
2.646,74.675
2.646,74.555
2.405,74.555
2.405,74.074
2.285,74.074
2.285,73.954
2.405,73.954
2.405,73.834
2.525,73.834
2.525,73.593
2.646,73.593
2.646,73.473
2.766,73.473
2.766,73.353
2.525,73.353
2.525,73.232
2.886,73.232
2.886,73.112
2.646,73.112
2.646,72.511
2.525,72.511
2.525,72.270
2.405,72.270
2.405,72.391
2.285,72.391
2.285,72.511
2.165,72.511
2.165,72.391
2.285,72.391
2.285,72.270
2.405,72.270
2.405,72.030
2.285,72.030
2.285,71.910
2.044,71.910
2.044,71.789
2.165,71.789
2.165,71.549
2.044,71.549
2.044,71.429
2.165,71.429
2.165,71.308
1.804,71.308
1.804,71.188
1.684,71.188
1.684,71.068
1.563,71.068
1.563,70.948
1.443,70.948
1.443,70.707
1.082,70.707
1.082,70.948
0.722,70.948
0.722,71.188
0.601,71.188
0.601,71.308
0.481,71.308
0.481,71.429
0.241,71.429
0.241,71.549
0.361,71.549
0.361,71.669
0.481,71.669
0.481,72.030
0.361,72.030
0.361,72.150
0.481,72.150
0.481,72.391
0.601,72.391
0.601,72.631
0.361,72.631
0.361,72.751
0.241,72.751
0.241,72.872
0.361,72.872
0.361,73.112
0.241,73.112
0.241,73.232
0.000,73.232
0.000,67.941
0.120,67.941
0.120,68.062
0.241,68.062
0.241,67.821
0.000,67.821
0.000,67.340
0.241,67.340
0.241,67.100
0.120,67.100
0.120,66.739
0.000,66.739
0.000,66.619
0.361,66.619
0.361,66.378
0.481,66.378
0.481,66.258
0.601,66.258
0.601,65.777
0.842,65.777
0.842,65.536
1.443,65.536
1.443,65.416
2.405,65.416
2.405,65.536
2.525,65.536
2.525,65.777
2.646,65.777
2.646,65.657
2.766,65.657
2.766,65.897
2.886,65.897
2.886,65.657
3.127,65.657
3.127,65.536
2.886,65.536
2.886,65.416
3.127,65.416
3.127,65.296
3.367,65.296
3.367,65.176
3.487,65.176
3.487,64.574
3.367,64.574
3.367,64.815
3.006,64.815
3.006,64.935
2.886,64.935
2.886,64.815
2.766,64.815
2.766,64.454
2.646,64.454
2.646,64.334
2.405,64.334
2.405,64.214
2.285,64.214
2.285,64.093
2.165,64.093
2.165,63.973
2.044,63.973
2.044,63.853
2.165,63.853
2.165,63.492
2.285,63.492
2.285,63.131
2.405,63.131
2.405,62.891
2.766,62.891
2.766,62.771
3.006,62.771
3.006,62.530
2.886,62.530
2.886,62.290
2.766,62.290
2.766,61.809
2.646,61.809
2.646,61.688
2.525,61.688
2.525,61.568
2.405,61.568
2.405,61.448
2.525,61.448
2.525,61.568
2.646,61.568
2.646,61.448
2.766,61.448
2.766,61.328
2.646,61.328
2.646,61.087
2.766,61.087
2.766,60.967
2.886,60.967
2.886,61.207
3.006,61.207
3.006,60.847
3.127,60.847
3.127,60.726
3.367,60.726
3.367,60.606
3.006,60.606
3.006,60.486
3.127,60.486
3.127,60.125
3.247,60.125
3.247,60.005
3.367,60.005
3.367,60.125
3.487,60.125
3.487,60.245
3.608,60.245
3.608,60.125
3.728,60.125
3.728,60.245
3.608,60.245
3.608,60.366
3.968,60.366
3.968,60.486
4.329,60.486
4.329,60.366
4.570,60.366
4.570,60.245
4.209,60.245
4.209,60.125
4.329,60.125
4.329,60.005
4.209,60.005
4.209,59.885
4.329,59.885
4.329,59.764
4.449,59.764
4.449,59.885
4.329,59.885
4.329,60.005
4.930,60.005
4.930,60.125
4.810,60.125
4.810,60.245
4.930,60.245
4.930,60.366
4.690,60.366
4.690,60.486
4.930,60.486
4.930,60.606
4.810,60.606
4.810,60.726
4.930,60.726
4.930,60.847
5.051,60.847
5.051,60.967
5.171,60.967
5.171,60.847
5.291,60.847
5.291,60.486
5.411,60.486
5.411,60.847
5.532,60.847
5.532,60.366
5.652,60.366
5.652,60.245
5.772,60.245
5.772,60.005
5.652,60.005
5.652,59.764
5.772,59.764
5.772,59.524
5.892,59.524
5.892,59.283
6.013,59.283
6.013,59.163
6.133,59.163
6.133,59.043
6.614,59.043
6.614,59.163
6.854,59.163
6.854,59.283
6.975,59.283
6.975,59.404
7.095,59.404
7.095,59.644
7.215,59.644
7.215,59.885
7.576,59.885
7.576,59.764
7.696,59.764
7.696,60.005
7.937,60.005
7.937,60.245
8.057,60.245
8.057,60.366
8.177,60.366
8.177,60.486
8.418,60.486
8.418,60.366
8.538,60.366
8.538,60.486
8.658,60.486
8.658,60.366
8.899,60.366
8.899,60.245
9.019,60.245
9.019,60.125
9.139,60.125
9.139,59.885
9.259,59.885
9.259,60.005
9.380,60.005
9.380,59.885
9.620,59.885
9.620,59.764
9.740,59.764
9.740,59.885
9.861,59.885
9.861,59.764
10.101,59.764
10.101,59.885
10.342,59.885
10.342,60.005
10.462,60.005
10.462,59.885
10.582,59.885
10.582,60.366
10.462,60.366
10.462,60.967
10.702,60.967
10.702,60.847
11.063,60.847
11.063,60.726
11.183,60.726
11.183,60.606
11.304,60.606
11.304,60.486
11.424,60.486
11.424,60.245
11.544,60.245
11.544,60.125
11.664,60.125
11.664,60.005
11.785,60.005
11.785,59.885
11.905,59.885
11.905,59.764
12.025,59.764
12.025,59.885
12.626,59.885
12.626,60.005
12.747,60.005
12.747,60.125
12.987,60.125
12.987,60.005
13.228,60.005
13.228,59.644
13.588,59.644
13.588,59.163
13.709,59.163
13.709,58.802
13.348,58.802
13.348,58.682
13.228,58.682
13.228,58.802
13.107,58.802
13.107,58.682
12.867,58.682
12.867,58.442
12.747,58.442
12.747,58.321
12.506,58.321
12.506,58.201
12.626,58.201
12.626,58.081
12.506,58.081
12.506,57.961
12.626,57.961
12.626,57.840
12.867,57.840
12.867,57.600
12.747,57.600
12.747,57.359
12.506,57.359
12.506,57.239
12.386,57.239
12.386,56.999
12.506,56.999
12.506,57.239
12.626,57.239
12.626,57.119
12.747,57.119
12.747,56.999
12.626,56.999
12.626,56.878
12.747,56.878
