X,Y
122.054,47.258
122.174,47.258
122.174,47.138
122.054,47.138
122.054,47.018
122.174,47.018
122.174,46.898
122.054,46.898
122.054,46.777
121.693,46.777
121.693,46.898
121.573,46.898
121.573,46.777
121.693,46.777
121.693,46.657
121.573,46.657
121.573,46.537
121.453,46.537
121.453,46.296
121.212,46.296
121.212,46.176
121.092,46.176
121.092,46.056
121.212,46.056
121.212,45.695
121.092,45.695
121.092,45.575
120.851,45.575
120.851,45.334
120.731,45.334
120.731,45.455
120.611,45.455
120.611,45.334
120.370,45.334
120.370,45.214
120.130,45.214
120.130,45.094
119.889,45.094
119.889,44.974
119.769,44.974
119.769,44.733
119.649,44.733
119.649,44.372
119.529,44.372
119.529,44.493
119.408,44.493
119.408,44.372
119.529,44.372
119.529,44.252
119.408,44.252
119.408,44.012
119.288,44.012
119.288,44.252
119.048,44.252
119.048,44.132
119.168,44.132
119.168,44.012
118.927,44.012
118.927,43.891
118.567,43.891
118.567,43.771
118.446,43.771
118.446,43.531
118.206,43.531
118.206,43.410
118.086,43.410
118.086,43.290
117.965,43.290
117.965,43.170
118.086,43.170
118.086,42.809
117.845,42.809
117.845,42.569
117.725,42.569
117.725,42.448
117.605,42.448
117.605,42.328
117.484,42.328
117.484,42.208
117.364,42.208
117.364,42.088
117.484,42.088
117.484,41.967
117.364,41.967
117.364,41.847
117.244,41.847
117.244,41.486
117.124,41.486
117.124,41.607
117.003,41.607
117.003,41.486
116.522,41.486
116.522,41.607
116.402,41.607
116.402,41.727
116.282,41.727
116.282,41.607
116.162,41.607
116.162,41.727
116.041,41.727
116.041,41.607
115.801,41.607
115.801,41.366
115.681,41.366
115.681,41.246
115.560,41.246
115.560,41.005
115.440,41.005
115.440,40.765
115.320,40.765
115.320,40.284
114.719,40.284
114.719,40.164
114.117,40.164
114.117,40.284
113.997,40.284
113.997,40.645
114.117,40.645
114.117,41.126
113.877,41.126
113.877,41.246
113.276,41.246
113.276,41.126
113.155,41.126
113.155,41.005
112.915,41.005
112.915,40.645
113.035,40.645
113.035,40.404
113.276,40.404
113.276,40.284
113.396,40.284
113.396,40.164
113.155,40.164
113.155,40.043
112.915,40.043
112.915,39.923
112.674,39.923
112.674,39.803
112.554,39.803
112.554,39.562
112.434,39.562
112.434,39.442
112.314,39.442
112.314,39.322
112.434,39.322
112.434,38.600
112.193,38.600
112.193,38.360
112.073,38.360
112.073,38.240
111.953,38.240
111.953,38.119
112.073,38.119
112.073,37.999
111.833,37.999
111.833,37.879
111.712,37.879
111.712,37.638
111.592,37.638
111.592,37.518
111.472,37.518
111.472,37.398
111.231,37.398
111.231,37.278
111.111,37.278
111.111,37.037
110.871,37.037
110.871,36.797
110.630,36.797
110.630,36.556
110.750,36.556
110.750,36.195
110.630,36.195
110.630,36.075
110.510,36.075
110.510,35.594
110.630,35.594
110.630,35.474
110.390,35.474
110.390,35.594
110.269,35.594
110.269,35.354
110.149,35.354
110.149,35.233
110.029,35.233
110.029,35.354
109.909,35.354
109.909,35.233
109.788,35.233
109.788,35.113
110.029,35.113
110.029,34.873
109.909,34.873
109.909,34.752
110.029,34.752
110.029,34.512
109.909,34.512
109.909,34.392
110.029,34.392
110.029,34.271
109.909,34.271
109.909,34.151
109.788,34.151
109.788,34.031
110.029,34.031
110.029,33.790
109.788,33.790
109.788,33.550
109.909,33.550
109.909,33.309
109.788,33.309
109.788,33.430
109.668,33.430
109.668,33.069
109.548,33.069
109.548,33.430
109.428,33.430
109.428,33.550
109.548,33.550
109.548,33.670
109.428,33.670
109.428,33.790
109.187,33.790
109.187,33.911
109.428,33.911
109.428,34.151
109.307,34.151
109.307,34.271
109.067,34.271
109.067,34.031
108.947,34.031
108.947,34.151
108.826,34.151
108.826,34.031
108.345,34.031
108.345,34.151
108.466,34.151
108.466,34.271
108.345,34.271
108.345,34.151
108.105,34.151
108.105,34.031
107.263,34.031
107.263,34.151
107.143,34.151
107.143,34.031
106.902,34.031
106.902,34.151
106.662,34.151
106.662,34.031
106.301,34.031
106.301,33.911
106.061,33.911
106.061,34.151
105.940,34.151
105.940,34.271
105.820,34.271
105.820,34.392
105.700,34.392
105.700,34.632
105.820,34.632
105.820,34.873
105.700,34.873
105.700,35.113
105.580,35.113
105.580,35.354
105.459,35.354
105.459,35.594
105.339,35.594
105.339,35.714
105.099,35.714
105.099,36.316
104.978,36.316
104.978,36.556
104.858,36.556
104.858,36.676
104.738,36.676
104.738,37.037
104.858,37.037
104.858,37.157
104.738,37.157
104.738,37.278
104.497,37.278
104.497,37.398
103.896,37.398
103.896,37.278
103.656,37.278
103.656,37.157
103.776,37.157
103.776,37.037
103.656,37.037
103.656,36.917
103.535,36.917
103.535,36.676
103.415,36.676
103.415,36.556
103.295,36.556
103.295,36.676
101.852,36.676
101.852,36.556
101.732,36.556
101.732,36.676
101.611,36.676
101.611,36.556
101.251,36.556
101.251,36.436
101.130,36.436
101.130,36.556
101.010,36.556
101.010,36.436
100.890,36.436
100.890,36.195
100.770,36.195
100.770,36.436
100.649,36.436
100.649,36.195
100.409,36.195
100.409,36.316
100.289,36.316
100.289,36.436
100.168,36.436
100.168,36.316
100.289,36.316
100.289,36.195
99.928,36.195
99.928,36.075
99.808,36.075
99.808,35.955
99.928,35.955
99.928,35.714
99.808,35.714
99.808,35.594
100.048,35.594
100.048,35.474
99.928,35.474
99.928,35.354
100.168,35.354
100.168,35.233
100.289,35.233
100.289,35.113
100.409,35.113
100.409,34.993
100.289,34.993
100.289,34.873
100.168,34.873
100.168,34.512
100.289,34.512
100.289,34.392
100.168,34.392
100.168,34.271
100.289,34.271
100.289,34.151
100.168,34.151
100.168,34.031
100.289,34.031
100.289,33.911
100.529,33.911
100.529,33.790
100.409,33.790
100.409,33.670
100.168,33.670
100.168,33.790
100.048,33.790
100.048,33.670
99.808,33.670
99.808,33.550
99.928,33.550
99.928,33.430
99.687,33.430
99.687,33.309
99.808,33.309
99.808,33.069
99.687,33.069
99.687,32.949
99.808,32.949
99.808,32.708
99.687,32.708
99.687,32.588
99.567,32.588
99.567,32.708
99.327,32.708
99.327,32.828
99.206,32.828
99.206,32.708
99.086,32.708
99.086,32.828
98.966,32.828
98.966,32.708
98.846,32.708
98.846,32.588
98.966,32.588
98.966,32.708
99.086,32.708
99.086,32.588
99.327,32.588
99.327,32.468
99.086,32.468
99.086,32.347
98.966,32.347
98.966,31.987
99.086,31.987
99.086,31.866
99.206,31.866
99.206,31.746
99.327,31.746
99.327,31.626
99.086,31.626
99.086,31.746
98.966,31.746
98.966,31.626
98.846,31.626
98.846,31.866
98.605,31.866
98.605,31.987
98.485,31.987
98.485,31.866
98.365,31.866
98.365,32.107
98.244,32.107
98.244,31.866
98.124,31.866
98.124,31.987
98.004,31.987
98.004,32.347
97.884,32.347
97.884,32.227
97.763,32.227
97.763,32.347
97.643,32.347
97.643,32.227
97.523,32.227
97.523,32.107
97.643,32.107
97.643,31.987
97.763,31.987
97.763,31.626
97.643,31.626
97.643,31.866
97.523,31.866
97.523,31.746
97.282,31.746
97.282,31.626
97.162,31.626
97.162,31.866
97.042,31.866
97.042,31.746
96.922,31.746
96.922,31.626
96.681,31.626
96.681,31.746
96.801,31.746
96.801,31.866
96.681,31.866
96.681,31.987
96.801,31.987
96.801,32.227
96.922,32.227
96.922,32.347
96.801,32.347
96.801,32.227
96.681,32.227
96.681,32.347
96.561,32.347
96.561,32.588
96.441,32.588
96.441,32.468
96.320,32.468
96.320,32.347
96.080,32.347
96.080,32.468
95.960,32.468
95.960,32.347
95.839,32.347
95.839,32.468
95.599,32.468
95.599,32.347
95.479,32.347
95.479,32.468
95.358,32.468
95.358,32.347
95.238,32.347
95.238,32.468
95.118,32.468
95.118,32.347
95.238,32.347
95.238,32.227
95.118,32.227
95.118,31.987
94.877,31.987
94.877,32.107
94.517,32.107
94.517,32.347
94.156,32.347
94.156,32.588
94.276,32.588
94.276,32.949
93.795,32.949
93.795,33.069
93.915,33.069
93.915,33.309
94.036,33.309
94.036,33.069
94.156,33.069
94.156,33.189
94.276,33.189
94.276,33.309
94.036,33.309
94.036,33.430
93.915,33.430
93.915,33.550
93.795,33.550
93.795,33.430
93.675,33.430
93.675,33.550
93.194,33.550
93.194,33.309
93.314,33.309
93.314,33.189
93.074,33.189
93.074,33.309
92.953,33.309
92.953,33.189
92.833,33.189
92.833,33.069
92.953,33.069
92.953,32.949
92.833,32.949
92.833,32.588
92.713,32.588
92.713,32.468
92.953,32.468
92.953,32.347
93.194,32.347
93.194,32.227
93.314,32.227
93.314,31.866
93.434,31.866
93.434,31.746
93.194,31.746
93.194,31.626
92.953,31.626
92.953,31.506
92.833,31.506
92.833,31.265
92.713,31.265
92.713,30.904
92.593,30.904
92.593,30.784
92.713,30.784
92.713,30.664
92.593,30.664
92.593,30.423
92.472,30.423
92.472,30.544
92.352,30.544
92.352,30.423
92.112,30.423
92.112,30.303
91.991,30.303
91.991,30.063
91.871,30.063
91.871,29.942
91.991,29.942
91.991,29.822
91.871,29.822
91.871,29.702
91.270,29.702
91.270,29.582
91.029,29.582
91.029,29.461
90.909,29.461
90.909,29.341
90.789,29.341
90.789,28.980
90.909,28.980
90.909,28.620
91.029,28.620
91.029,28.379
91.150,28.379
91.150,28.018
91.270,28.018
91.270,27.658
91.390,27.658
91.390,27.537
91.270,27.537
91.270,27.417
91.390,27.417
91.390,27.177
91.270,27.177
91.270,27.056
91.390,27.056
91.390,26.936
91.510,26.936
91.510,26.816
91.270,26.816
91.270,26.936
91.150,26.936
91.150,27.056
91.029,27.056
91.029,26.936
91.150,26.936
91.150,26.575
90.909,26.575
90.909,26.455
90.789,26.455
90.789,26.335
91.270,26.335
91.270,26.215
91.150,26.215
91.150,26.094
91.029,26.094
91.029,26.215
90.669,26.215
90.669,26.094
90.188,26.094
90.188,26.215
89.707,26.215
89.707,26.335
89.827,26.335
89.827,26.696
89.707,26.696
89.707,26.816
89.346,26.816
89.346,27.297
89.226,27.297
89.226,27.056
89.105,27.056
89.105,27.297
88.985,27.297
88.985,27.417
88.865,27.417
88.865,27.297
88.985,27.297
88.985,27.056
88.745,27.056
88.745,27.297
88.384,27.297
88.384,27.177
88.143,27.177
88.143,27.297
88.264,27.297
88.264,27.417
88.384,27.417
88.384,27.537
87.903,27.537
87.903,27.417
87.542,27.417
87.542,27.537
87.422,27.537
87.422,27.417
87.181,27.417
87.181,27.297
87.542,27.297
87.542,27.177
87.662,27.177
87.662,27.056
87.422,27.056
87.422,26.696
87.542,26.696
87.542,26.575
87.662,26.575
87.662,26.455
87.542,26.455
87.542,26.094
87.662,26.094
87.662,25.734
87.422,25.734
87.422,25.613
86.821,25.613
86.821,25.253
86.941,25.253
86.941,25.132
87.061,25.132
87.061,24.531
87.181,24.531
87.181,24.411
87.061,24.411
87.061,24.050
87.302,24.050
87.302,24.170
87.422,24.170
87.422,24.050
87.903,24.050
87.903,23.810
87.783,23.810
87.783,23.930
87.542,23.930
87.542,23.810
87.422,23.810
87.422,23.689
87.542,23.689
87.542,23.810
87.662,23.810
87.662,23.689
87.783,23.689
87.783,23.569
87.662,23.569
87.662,23.329
87.783,23.329
87.783,23.208
88.023,23.208
88.023,22.968
87.903,22.968
87.903,23.088
87.783,23.088
87.783,22.727
88.264,22.727
88.264,22.607
88.143,22.607
88.143,22.367
88.264,22.367
88.264,22.246
88.985,22.246
88.985,22.126
89.105,22.126
89.105,22.006
89.346,22.006
89.346,22.126
89.466,22.126
89.466,22.006
89.586,22.006
89.586,21.886
89.707,21.886
89.707,22.006
89.947,22.006
89.947,22.126
90.188,22.126
90.188,22.006
90.308,22.006
90.308,22.126
90.548,22.126
90.548,22.006
90.669,22.006
90.669,22.126
90.789,22.126
90.789,22.006
91.150,22.006
91.150,22.126
91.390,22.126
91.390,22.006
91.510,22.006
91.510,22.126
91.631,22.126
91.631,22.006
91.871,22.006
91.871,21.886
92.112,21.886
92.112,21.765
92.232,21.765
92.232,21.886
92.352,21.886
92.352,21.645
92.232,21.645
92.232,21.525
92.472,21.525
92.472,21.405
92.833,21.405
92.833,21.284
92.953,21.284
92.953,21.405
93.074,21.405
93.074,21.164
93.555,21.164
93.555,21.284
93.795,21.284
93.795,21.405
93.915,21.405
93.915,21.645
94.156,21.645
94.156,21.525
94.036,21.525
94.036,21.405
94.156,21.405
94.156,21.525
94.276,21.525
94.276,21.645
94.396,21.645
94.396,21.765
94.637,21.765
94.637,21.645
94.877,21.645
94.877,21.886
95.238,21.886
95.238,22.006
95.358,22.006
95.358,22.126
95.479,22.126
95.479,22.246
95.599,22.246
95.599,22.487
95.719,22.487
95.719,22.727
95.960,22.727
95.960,22.848
95.839,22.848
95.839,22.968
95.960,22.968
95.960,23.088
96.080,23.088
96.080,23.208
95.960,23.208
95.960,23.449
96.080,23.449
96.080,23.569
95.960,23.569
95.960,23.689
95.839,23.689
95.839,23.810
95.599,23.810
95.599,23.930
95.479,23.930
95.479,24.050
95.599,24.050
95.599,24.291
95.719,24.291
95.719,24.411
95.839,24.411
95.839,24.651
95.719,24.651
95.719,24.772
95.599,24.772
95.599,24.892
95.960,24.892
95.960,24.531
96.080,24.531
96.080,24.411
96.200,24.411
96.200,24.291
96.080,24.291
96.080,24.170
96.320,24.170
96.320,23.930
96.922,23.930
96.922,23.810
97.162,23.810
97.162,23.689
97.523,23.689
97.523,23.810
97.643,23.810
97.643,23.930
97.763,23.930
97.763,24.651
98.004,24.651
98.004,24.531
98.124,24.531
98.124,24.772
98.365,24.772
98.365,24.651
98.725,24.651
98.725,24.531
98.605,24.531
98.605,24.411
98.966,24.411
98.966,24.291
99.447,24.291
99.447,24.170
99.327,24.170
99.327,24.050
99.567,24.050
99.567,23.569
99.687,23.569
99.687,23.208
99.808,23.208
99.808,23.088
99.928,23.088
99.928,23.208
100.048,23.208
100.048,23.088
100.168,23.088
100.168,23.208
100.289,23.208
100.289,23.088
100.529,23.088
100.529,23.208
100.409,23.208
100.409,23.329
100.529,23.329
100.529,23.449
101.371,23.449
101.371,23.208
101.611,23.208
101.611,22.968
101.972,22.968
101.972,22.848
102.092,22.848
102.092,22.607
102.333,22.607
102.333,22.246
102.453,22.246
102.453,22.126
102.333,22.126
102.333,22.006
102.213,22.006
102.213,22.246
102.092,22.246
102.092,22.367
101.732,22.367
101.732,22.487
101.852,22.487
101.852,22.607
101.130,22.607
101.130,22.487
100.890,22.487
100.890,22.367
100.649,22.367
100.649,22.246
100.770,22.246
100.770,22.126
100.649,22.126
100.649,21.765
100.890,21.765
100.890,21.645
101.371,21.645
101.371,21.525
101.251,21.525
101.251,21.405
101.010,21.405
101.010,21.284
101.371,21.284
101.371,21.405
101.491,21.405
101.491,21.525
102.213,21.525
102.213,21.405
102.333,21.405
102.333,21.525
103.054,21.525
103.054,21.645
103.295,21.645
103.295,21.765
103.415,21.765
103.415,22.006
103.535,22.006
103.535,22.246
103.776,22.246
103.776,22.367
103.896,22.367
103.896,22.487
104.016,22.487
104.016,22.607
104.257,22.607
104.257,22.727
104.377,22.727
104.377,22.968
104.618,22.968
104.618,23.208
105.580,23.208
105.580,23.449
105.700,23.449
105.700,23.810
105.580,23.810
105.580,23.930
105.700,23.930
105.700,24.050
105.940,24.050
105.940,24.170
106.061,24.170
106.061,24.291
106.181,24.291
106.181,24.772
106.061,24.772
106.061,24.892
106.181,24.892
106.181,25.012
106.061,25.012
106.061,25.132
105.940,25.132
105.940,25.373
106.061,25.373
106.061,25.493
106.301,25.493
106.301,25.734
106.421,25.734
106.421,25.974
106.542,25.974
106.542,25.854
107.143,25.854
107.143,25.974
107.263,25.974
107.263,25.854
107.504,25.854
107.504,25.734
107.624,25.734
107.624,25.854
107.504,25.854
107.504,25.974
107.744,25.974
107.744,25.854
107.864,25.854
107.864,25.974
108.345,25.974
108.345,25.854
108.466,25.854
108.466,25.734
108.586,25.734
108.586,25.854
108.947,25.854
108.947,25.493
109.548,25.493
109.548,25.373
109.187,25.373
109.187,25.132
109.067,25.132
109.067,25.253
108.947,25.253
108.947,25.132
109.067,25.132
109.067,25.012
108.947,25.012
108.947,24.772
108.586,24.772
108.586,24.651
108.706,24.651
108.706,24.411
108.586,24.411
108.586,24.291
108.947,24.291
108.947,24.170
109.307,24.170
109.307,24.050
109.428,24.050
109.428,24.170
109.307,24.170
109.307,24.291
109.668,24.291
109.668,24.411
109.788,24.411
109.788,24.531
109.909,24.531
109.909,24.651
110.029,24.651
110.029,24.772
109.909,24.772
109.909,24.892
109.788,24.892
109.788,25.253
109.909,25.253
109.909,25.373
109.788,25.373
109.788,25.493
110.029,25.493
110.029,25.613
110.149,25.613
110.149,25.493
110.510,25.493
110.510,25.253
110.390,25.253
110.390,25.132
110.269,25.132
110.269,25.012
110.510,25.012
110.510,24.772
110.750,24.772
110.750,24.651
110.630,24.651
110.630,24.531
110.510,24.531
110.510,24.291
110.630,24.291
110.630,24.531
110.750,24.531
110.750,24.411
110.871,24.411
110.871,24.651
110.991,24.651
110.991,24.531
111.953,24.531
111.953,24.772
112.073,24.772
112.073,24.651
112.434,24.651
112.434,24.772
112.674,24.772
112.674,24.651
112.554,24.651
112.554,24.531
112.915,24.531
112.915,24.772
113.035,24.772
113.035,24.170
113.396,24.170
113.396,23.689
113.516,23.689
113.516,23.569
113.636,23.569
113.636,23.449
113.516,23.449
113.516,23.329
113.636,23.329
113.636,23.208
113.757,23.208
113.757,23.088
113.636,23.088
113.636,22.848
113.516,22.848
113.516,22.727
113.636,22.727
113.636,22.607
113.757,22.607
113.757,22.487
113.877,22.487
113.877,22.367
114.478,22.367
114.478,22.487
114.598,22.487
114.598,22.367
114.719,22.367
114.719,22.487
114.839,22.487
114.839,22.607
114.959,22.607
114.959,22.727
115.200,22.727
115.200,22.607
115.079,22.607
115.079,22.487
115.200,22.487
115.200,22.607
115.320,22.607
115.320,22.367
115.440,22.367
115.440,22.246
115.801,22.246
115.801,22.006
115.921,22.006
115.921,21.765
116.041,21.765
116.041,21.645
116.282,21.645
116.282,21.765
116.402,21.765
116.402,21.525
116.162,21.525
116.162,21.405
116.041,21.405
116.041,21.164
115.921,21.164
115.921,21.284
115.801,21.284
115.801,21.405
115.681,21.405
115.681,21.284
115.801,21.284
115.801,21.044
116.041,21.044
116.041,20.803
116.162,20.803
116.162,20.683
115.921,20.683
115.921,20.803
115.801,20.803
115.801,20.924
115.681,20.924
115.681,21.044
115.560,21.044
115.560,20.924
115.681,20.924
115.681,20.803
115.560,20.803
115.560,20.683
115.320,20.683
115.320,20.803
115.200,20.803
115.200,20.683
115.320,20.683
115.320,20.443
115.079,20.443
115.079,20.202
114.959,20.202
114.959,19.721
115.079,19.721
115.079,19.601
114.959,19.601
114.959,19.481
114.839,19.481
114.839,19.240
114.598,19.240
114.598,19.360
114.719,19.360
114.719,19.481
114.598,19.481
114.598,19.360
114.478,19.360
114.478,19.240
114.117,19.240
114.117,19.360
113.997,19.360
113.997,19.721
113.035,19.721
113.035,19.841
113.516,19.841
113.516,19.962
113.276,19.962
113.276,20.082
113.155,20.082
113.155,19.962
113.035,19.962
113.035,20.202
112.795,20.202
112.795,20.082
112.915,20.082
112.915,19.962
112.795,19.962
112.795,19.841
112.915,19.841
112.915,19.721
112.674,19.721
112.674,19.601
112.554,19.601
112.554,19.721
112.434,19.721
112.434,19.601
112.193,19.601
112.193,19.240
112.795,19.240
112.795,19.120
112.915,19.120
112.915,19.000
113.035,19.000
113.035,18.879
112.795,18.879
112.795,18.639
112.915,18.639
112.915,18.398
112.795,18.398
112.795,18.158
112.674,18.158
112.674,18.038
112.554,18.038
112.554,17.917
112.434,17.917
112.434,17.797
112.554,17.797
112.554,17.677
112.434,17.677
112.434,17.557
112.554,17.557
112.554,17.436
112.674,17.436
112.674,17.316
112.554,17.316
112.554,17.196
112.674,17.196
112.674,17.076
112.795,17.076
112.795,16.955
113.035,16.955
113.035,16.715
113.155,16.715
113.155,16.595
112.915,16.595
112.915,16.474
112.795,16.474
112.795,16.595
111.833,16.595
111.833,16.474
111.712,16.474
111.712,16.234
111.592,16.234
111.592,15.993
111.472,15.993
111.472,15.873
111.712,15.873
111.712,15.753
111.953,15.753
111.953,15.873
112.073,15.873
112.073,15.633
112.314,15.633
112.314,15.512
112.674,15.512
112.674,15.633
112.554,15.633
112.554,15.753
113.035,15.753
113.035,16.354
113.155,16.354
113.155,16.474
113.396,16.474
113.396,16.354
113.636,16.354
113.636,16.234
113.516,16.234
113.516,16.114
113.636,16.114
113.636,15.993
113.757,15.993
113.757,15.873
113.877,15.873
113.877,15.993
113.997,15.993
113.997,15.753
113.877,15.753
113.877,15.633
113.997,15.633
113.997,15.392
114.117,15.392
114.117,15.272
113.997,15.272
113.997,15.152
114.117,15.152
114.117,14.911
114.238,14.911
114.238,14.791
114.117,14.791
114.117,14.671
114.238,14.671
114.238,14.550
114.358,14.550
114.358,14.190
114.478,14.190
114.478,13.949
114.358,13.949
114.358,13.829
114.478,13.829
114.478,13.468
114.358,13.468
114.358,13.588
114.238,13.588
114.238,13.228
114.478,13.228
114.478,13.107
114.117,13.107
114.117,12.747
114.238,12.747
114.238,12.626
114.117,12.626
114.117,12.506
113.997,12.506
113.997,12.386
114.117,12.386
114.117,12.266
113.997,12.266
113.997,12.145
114.117,12.145
114.117,12.266
114.238,12.266
114.238,12.025
114.117,12.025
114.117,11.905
113.997,11.905
113.997,11.785
114.117,11.785
114.117,11.544
113.997,11.544
113.997,11.424
114.117,11.424
114.117,11.544
114.358,11.544
114.358,11.304
114.478,11.304
114.478,11.183
114.598,11.183
114.598,10.943
114.839,10.943
114.839,10.823
114.959,10.823
114.959,10.702
114.839,10.702
114.839,10.582
114.959,10.582
114.959,10.462
115.079,10.462
