X,Y
12.867,86.580
12.867,86.340
12.747,86.340
12.747,86.099
12.867,86.099
12.867,85.618
12.987,85.618
12.987,85.498
13.107,85.498
13.107,85.257
13.228,85.257
13.228,85.137
13.348,85.137
13.348,85.017
13.588,85.017
13.588,84.897
14.069,84.897
