X,Y
44.493,14.550
44.613,14.550
44.613,14.791
44.853,14.791
44.853,14.671
45.094,14.671
45.094,14.430
45.214,14.430
45.214,14.310
45.094,14.310
45.094,14.069
44.613,14.069
44.613,13.949
44.493,13.949
44.493,13.829
44.372,13.829
44.372,13.709
44.252,13.709
44.252,13.588
44.132,13.588
44.132,13.468
44.012,13.468
44.012,13.228
43.891,13.228
43.891,12.867
44.012,12.867
44.012,12.747
43.891,12.747
43.891,12.626
44.132,12.626
44.132,12.506
43.891,12.506
43.891,12.386
44.012,12.386
44.012,12.266
44.132,12.266
44.132,11.905
44.252,11.905
44.252,11.664
44.372,11.664
44.372,11.424
44.252,11.424
44.252,11.183
44.372,11.183
44.372,11.063
44.493,11.063
44.493,10.943
44.613,10.943
44.613,10.582
45.094,10.582
45.094,10.462
45.214,10.462
45.214,10.582
45.575,10.582
45.575,10.702
45.815,10.702
45.815,10.823
45.936,10.823
45.936,11.063
46.056,11.063
46.056,11.183
45.936,11.183
45.936,11.424
46.056,11.424
46.056,11.664
45.936,11.664
45.936,11.905
46.056,11.905
46.056,12.266
46.296,12.266
46.296,12.386
46.537,12.386
46.537,12.025
46.657,12.025
46.657,11.905
46.898,11.905
46.898,11.664
46.777,11.664
46.777,11.183
47.018,11.183
47.018,10.943
47.258,10.943
47.258,10.823
47.018,10.823
47.018,10.702
47.138,10.702
47.138,10.582
47.499,10.582
47.499,10.221
47.619,10.221
47.619,9.981
47.739,9.981
47.739,9.861
47.619,9.861
47.619,9.740
47.739,9.740
47.739,9.620
47.619,9.620
47.619,9.500
47.499,9.500
47.499,9.259
47.619,9.259
47.619,9.139
47.499,9.139
47.499,9.019
47.619,9.019
47.619,8.899
47.499,8.899
47.499,8.658
47.619,8.658
47.619,8.778
47.739,8.778
47.739,8.899
48.100,8.899
48.100,8.778
48.220,8.778
48.220,8.899
48.341,8.899
48.341,9.019
48.581,9.019
48.581,9.139
48.461,9.139
48.461,9.259
48.701,9.259
48.701,9.380
48.942,9.380
48.942,9.620
48.822,9.620
48.822,9.740
49.062,9.740
49.062,9.981
49.182,9.981
49.182,10.221
49.303,10.221
49.303,10.462
49.423,10.462
49.423,10.582
49.663,10.582
49.663,10.823
49.784,10.823
49.784,10.582
49.904,10.582
49.904,10.702
50.024,10.702
50.024,10.582
50.144,10.582
50.144,10.462
50.265,10.462
50.265,10.342
50.385,10.342
50.385,10.462
50.265,10.462
50.265,10.582
50.625,10.582
50.625,10.221
50.024,10.221
50.024,10.101
50.385,10.101
50.385,9.981
50.866,9.981
50.866,10.101
50.986,10.101
50.986,10.221
51.106,10.221
51.106,10.342
50.986,10.342
50.986,10.221
50.866,10.221
50.866,10.342
50.746,10.342
50.746,10.462
51.106,10.462
51.106,10.582
51.227,10.582
51.227,10.462
51.347,10.462
51.347,10.582
51.828,10.582
51.828,10.702
51.948,10.702
51.948,10.823
52.068,10.823
52.068,10.943
52.189,10.943
52.189,10.823
52.309,10.823
52.309,10.702
52.068,10.702
52.068,10.582
52.189,10.582
52.189,10.462
53.151,10.462
53.151,10.582
52.910,10.582
52.910,10.702
52.790,10.702
52.790,10.823
52.670,10.823
52.670,10.943
52.910,10.943
52.910,11.063
52.429,11.063
52.429,11.183
52.309,11.183
52.309,11.304
52.429,11.304
52.429,11.424
52.549,11.424
52.549,11.544
52.790,11.544
52.790,11.664
52.910,11.664
52.910,11.785
53.151,11.785
53.151,11.905
53.030,11.905
53.030,12.025
53.151,12.025
53.151,12.266
53.271,12.266
53.271,12.145
53.391,12.145
53.391,11.905
53.632,11.905
53.632,11.785
53.872,11.785
53.872,11.664
54.113,11.664
54.113,11.544
54.353,11.544
54.353,11.664
54.594,11.664
54.594,11.785
55.315,11.785
55.315,11.905
56.037,11.905
56.037,12.025
56.397,12.025
56.397,12.266
56.518,12.266
56.518,12.626
56.758,12.626
56.758,12.747
57.600,12.747
57.600,12.626
57.840,12.626
57.840,12.747
57.961,12.747
57.961,12.867
58.081,12.867
58.081,12.987
58.201,12.987
58.201,13.588
58.321,13.588
58.321,13.709
58.442,13.709
58.442,13.588
58.562,13.588
58.562,13.468
58.682,13.468
58.682,13.588
59.043,13.588
59.043,13.468
58.923,13.468
58.923,13.228
59.043,13.228
59.043,12.987
59.163,12.987
59.163,12.867
59.043,12.867
59.043,12.747
59.404,12.747
59.404,12.626
59.524,12.626
59.524,12.506
60.005,12.506
60.005,12.747
60.245,12.747
60.245,12.867
60.125,12.867
60.125,13.107
60.245,13.107
60.245,13.228
60.125,13.228
60.125,13.348
60.245,13.348
60.245,13.468
60.366,13.468
60.366,13.348
60.486,13.348
60.486,13.588
60.606,13.588
60.606,12.987
60.847,12.987
60.847,12.867
60.726,12.867
60.726,12.626
60.606,12.626
60.606,12.506
61.207,12.506
61.207,12.386
61.328,12.386
61.328,12.266
61.448,12.266
61.448,12.145
61.929,12.145
61.929,12.025
61.809,12.025
61.809,11.905
61.929,11.905
61.929,11.785
61.809,11.785
61.809,11.664
61.688,11.664
61.688,11.424
61.809,11.424
61.809,11.304
61.929,11.304
61.929,11.183
62.771,11.183
62.771,11.304
62.891,11.304
62.891,11.424
63.011,11.424
63.011,11.544
63.131,11.544
63.131,11.664
63.252,11.664
63.252,11.785
63.372,11.785
63.372,11.905
63.252,11.905
63.252,12.145
63.131,12.145
63.131,12.266
62.891,12.266
62.891,12.386
62.650,12.386
62.650,12.506
62.290,12.506
62.290,12.626
62.530,12.626
62.530,13.107
62.650,13.107
62.650,13.228
62.530,13.228
62.530,13.348
62.771,13.348
62.771,13.588
62.650,13.588
62.650,13.709
62.891,13.709
62.891,13.829
63.131,13.829
63.131,13.709
63.252,13.709
63.252,13.468
63.131,13.468
63.131,13.348
63.011,13.348
63.011,13.228
62.891,13.228
62.891,12.987
63.492,12.987
63.492,12.747
63.372,12.747
63.372,12.626
63.492,12.626
63.492,12.386
63.612,12.386
63.612,12.266
63.733,12.266
63.733,12.145
63.853,12.145
63.853,12.025
64.214,12.025
64.214,12.145
64.334,12.145
64.334,12.266
64.695,12.266
64.695,12.386
64.815,12.386
64.815,12.747
64.935,12.747
64.935,13.228
64.695,13.228
64.695,13.348
65.176,13.348
65.176,13.468
65.657,13.468
65.657,13.348
65.777,13.348
65.777,13.468
65.897,13.468
65.897,13.348
66.378,13.348
66.378,13.228
66.498,13.228
66.498,13.348
66.619,13.348
66.619,13.228
66.739,13.228
66.739,13.348
66.859,13.348
66.859,13.588
67.100,13.588
67.100,13.709
67.220,13.709
67.220,13.829
67.340,13.829
67.340,13.949
67.581,13.949
67.581,14.190
67.701,14.190
67.701,14.310
67.941,14.310
67.941,14.430
68.182,14.430
68.182,14.190
68.062,14.190
68.062,14.069
67.941,14.069
67.941,14.190
67.821,14.190
67.821,14.069
67.941,14.069
67.941,13.709
67.821,13.709
67.821,13.588
67.581,13.588
67.581,13.468
67.701,13.468
67.701,13.348
67.821,13.348
67.821,12.867
67.941,12.867
67.941,12.747
68.062,12.747
68.062,12.626
68.302,12.626
68.302,12.506
68.543,12.506
68.543,12.386
68.422,12.386
68.422,12.266
68.783,12.266
68.783,12.145
68.903,12.145
68.903,12.025
69.144,12.025
69.144,10.943
69.024,10.943
69.024,10.823
68.903,10.823
68.903,10.702
69.024,10.702
69.024,10.221
68.903,10.221
68.903,10.101
69.024,10.101
69.024,10.221
69.144,10.221
69.144,9.981
69.264,9.981
69.264,9.861
69.144,9.861
69.144,9.740
69.384,9.740
69.384,9.500
69.745,9.500
69.745,9.380
70.346,9.380
70.346,9.500
70.467,9.500
70.467,9.380
70.587,9.380
70.587,9.500
70.948,9.500
70.948,9.259
71.188,9.259
71.188,9.139
71.308,9.139
71.308,9.259
71.789,9.259
71.789,9.500
72.150,9.500
72.150,9.380
72.030,9.380
72.030,9.259
72.150,9.259
72.150,9.380
72.270,9.380
72.270,9.259
72.391,9.259
72.391,9.380
72.631,9.380
72.631,9.259
72.872,9.259
72.872,9.380
72.751,9.380
72.751,9.500
72.872,9.500
72.872,9.620
72.751,9.620
72.751,9.740
72.631,9.740
72.631,9.861
72.391,9.861
72.391,9.981
72.631,9.981
72.631,10.101
72.872,10.101
72.872,10.221
72.631,10.221
72.631,10.342
72.511,10.342
72.511,10.462
72.751,10.462
72.751,10.823
72.631,10.823
72.631,11.063
72.751,11.063
72.751,11.183
73.112,11.183
73.112,11.304
72.992,11.304
72.992,11.424
73.353,11.424
73.353,11.544
74.074,11.544
74.074,11.664
74.194,11.664
74.194,11.544
74.315,11.544
74.315,11.664
74.435,11.664
74.435,11.785
74.796,11.785
74.796,11.905
74.916,11.905
74.916,11.785
75.156,11.785
75.156,12.025
75.397,12.025
75.397,12.266
75.277,12.266
75.277,12.386
75.156,12.386
75.156,12.626
75.277,12.626
75.277,12.747
75.397,12.747
75.397,12.867
75.517,12.867
75.517,12.987
75.397,12.987
75.397,13.107
75.637,13.107
75.637,13.228
75.758,13.228
75.758,13.468
75.878,13.468
75.878,13.709
75.998,13.709
75.998,13.829
76.239,13.829
76.239,14.190
76.599,14.190
76.599,14.310
76.720,14.310
76.720,14.430
76.840,14.430
76.840,14.310
76.960,14.310
76.960,14.190
77.321,14.190
77.321,14.069
77.441,14.069
77.441,14.190
77.561,14.190
77.561,14.069
77.682,14.069
77.682,14.190
77.802,14.190
77.802,14.310
77.922,14.310
77.922,14.671
78.042,14.671
78.042,14.791
77.922,14.791
77.922,15.031
77.201,15.031
77.201,15.392
77.080,15.392
77.080,15.633
76.960,15.633
76.960,15.753
77.201,15.753
77.201,15.993
76.960,15.993
76.960,16.234
77.080,16.234
77.080,16.354
77.321,16.354
77.321,16.234
77.441,16.234
77.441,16.354
77.682,16.354
77.682,16.474
77.802,16.474
77.802,16.234
77.682,16.234
77.682,16.114
78.163,16.114
78.163,15.993
78.283,15.993
78.283,15.753
78.764,15.753
78.764,15.633
78.884,15.633
78.884,15.753
79.726,15.753
79.726,15.873
80.207,15.873
80.207,15.993
80.327,15.993
80.327,16.114
80.447,16.114
80.447,16.234
80.568,16.234
80.568,16.354
80.688,16.354
80.688,16.715
80.568,16.715
80.568,17.076
80.447,17.076
80.447,17.196
80.568,17.196
80.568,17.316
80.327,17.316
80.327,17.557
80.087,17.557
80.087,17.797
79.846,17.797
79.846,17.917
79.966,17.917
79.966,18.038
79.846,18.038
79.846,18.158
79.726,18.158
79.726,18.398
79.966,18.398
79.966,18.519
79.726,18.519
79.726,18.639
79.966,18.639
79.966,18.759
79.846,18.759
79.846,18.879
79.966,18.879
79.966,19.000
79.846,19.000
79.846,19.120
80.207,19.120
80.207,19.240
80.087,19.240
80.087,19.360
80.568,19.360
80.568,19.240
80.688,19.240
80.688,19.000
80.808,19.000
80.808,18.879
80.928,18.879
80.928,18.759
81.049,18.759
81.049,18.639
81.289,18.639
81.289,18.759
81.770,18.759
81.770,19.000
82.131,19.000
82.131,19.120
82.371,19.120
82.371,19.240
82.732,19.240
82.732,19.481
82.973,19.481
82.973,19.601
83.093,19.601
83.093,19.721
83.213,19.721
83.213,19.841
83.333,19.841
83.333,20.443
83.213,20.443
83.213,20.683
83.093,20.683
83.093,20.443
82.973,20.443
82.973,20.803
82.852,20.803
82.852,21.044
82.973,21.044
82.973,20.924
83.093,20.924
83.093,21.044
83.213,21.044
83.213,21.164
83.093,21.164
83.093,21.405
83.213,21.405
83.213,21.284
83.574,21.284
83.574,21.164
83.814,21.164
83.814,21.044
83.935,21.044
83.935,21.164
84.055,21.164
84.055,21.284
84.175,21.284
84.175,21.044
84.055,21.044
84.055,20.924
84.175,20.924
84.175,20.683
84.295,20.683
84.295,20.563
84.416,20.563
84.416,20.683
84.536,20.683
84.536,20.563
84.656,20.563
84.656,20.443
84.536,20.443
84.536,20.322
84.656,20.322
84.656,20.202
84.776,20.202
84.776,20.322
85.137,20.322
85.137,20.202
85.017,20.202
85.017,20.082
85.137,20.082
85.137,20.202
85.378,20.202
85.378,20.082
85.257,20.082
85.257,19.962
85.498,19.962
85.498,20.082
85.738,20.082
85.738,20.202
85.618,20.202
85.618,20.322
85.859,20.322
85.859,20.563
85.979,20.563
85.979,20.683
85.859,20.683
85.859,20.803
85.738,20.803
85.738,20.683
85.618,20.683
85.618,20.924
85.378,20.924
85.378,21.164
85.257,21.164
85.257,21.405
85.378,21.405
85.378,21.525
84.656,21.525
84.656,21.405
84.416,21.405
84.416,21.525
84.536,21.525
84.536,21.645
84.416,21.645
84.416,21.525
84.295,21.525
84.295,21.405
84.416,21.405
84.416,21.284
84.175,21.284
84.175,21.405
84.055,21.405
84.055,21.284
83.935,21.284
83.935,21.164
83.814,21.164
83.814,21.284
83.574,21.284
83.574,21.405
83.935,21.405
83.935,21.525
83.454,21.525
83.454,21.405
83.333,21.405
83.333,21.525
83.093,21.525
83.093,21.765
82.732,21.765
82.732,22.246
82.973,22.246
82.973,22.367
83.213,22.367
83.213,22.487
82.973,22.487
82.973,22.367
82.852,22.367
82.852,22.968
82.973,22.968
82.973,23.088
83.093,23.088
83.093,22.968
83.213,22.968
83.213,23.208
83.333,23.208
83.333,23.088
83.454,23.088
83.454,23.208
83.574,23.208
83.574,23.088
83.814,23.088
83.814,23.208
83.935,23.208
83.935,22.968
84.055,22.968
84.055,22.848
84.175,22.848
84.175,22.968
84.416,22.968
84.416,23.088
84.175,23.088
84.175,22.968
84.055,22.968
84.055,23.208
84.295,23.208
84.295,23.449
84.416,23.449
84.416,23.569
84.536,23.569
84.536,23.449
84.656,23.449
84.656,23.569
84.536,23.569
84.536,23.689
84.656,23.689
84.656,23.810
84.897,23.810
84.897,23.689
85.017,23.689
85.017,23.449
85.137,23.449
85.137,23.329
85.017,23.329
85.017,23.208
85.137,23.208
85.137,23.088
84.897,23.088
84.897,22.968
85.017,22.968
85.017,22.848
85.137,22.848
85.137,22.727
85.257,22.727
85.257,22.607
85.618,22.607
85.618,22.727
85.498,22.727
85.498,22.848
85.618,22.848
85.618,23.208
85.498,23.208
85.498,23.449
86.099,23.449
86.099,23.569
86.219,23.569
86.219,23.449
86.340,23.449
86.340,23.329
86.460,23.329
86.460,23.449
86.340,23.449
86.340,23.689
86.460,23.689
86.460,23.810
86.340,23.810
86.340,23.930
86.460,23.930
86.460,24.291
86.580,24.291
86.580,24.411
86.460,24.411
86.460,24.531
86.340,24.531
86.340,24.772
86.219,24.772
86.219,24.892
85.618,24.892
85.618,24.772
85.378,24.772
85.378,24.651
85.017,24.651
85.017,24.772
85.137,24.772
85.137,24.892
85.017,24.892
85.017,25.132
85.137,25.132
85.137,25.253
85.017,25.253
85.017,25.373
84.897,25.373
84.897,25.613
84.776,25.613
84.776,25.734
84.536,25.734
84.536,25.854
84.656,25.854
84.656,25.974
84.295,25.974
84.295,26.094
84.536,26.094
84.536,26.215
84.897,26.215
84.897,26.335
85.137,26.335
85.137,26.455
85.378,26.455
85.378,26.696
85.498,26.696
85.498,26.816
85.378,26.816
85.378,26.936
85.498,26.936
85.498,27.056
85.257,27.056
85.257,26.936
84.897,26.936
84.897,26.816
84.776,26.816
84.776,26.936
84.536,26.936
84.536,26.816
84.295,26.816
84.295,26.575
84.175,26.575
84.175,26.455
84.295,26.455
84.295,26.335
84.055,26.335
84.055,26.094
83.574,26.094
83.574,26.215
83.454,26.215
83.454,26.094
83.333,26.094
83.333,25.854
83.213,25.854
83.213,26.094
82.852,26.094
82.852,26.215
82.732,26.215
82.732,26.335
82.973,26.335
82.973,26.575
82.852,26.575
82.852,26.696
82.612,26.696
82.612,27.056
82.732,27.056
82.732,27.297
82.852,27.297
82.852,27.417
82.973,27.417
82.973,27.537
82.852,27.537
82.852,27.658
83.093,27.658
83.093,27.417
83.213,27.417
83.213,27.658
83.093,27.658
83.093,27.778
83.333,27.778
83.333,27.658
83.454,27.658
83.454,27.898
83.574,27.898
83.574,27.778
83.694,27.778
83.694,28.139
84.055,28.139
84.055,28.018
84.416,28.018
84.416,28.139
84.897,28.139
84.897,28.379
85.017,28.379
85.017,28.259
85.137,28.259
85.137,28.980
85.017,28.980
85.017,29.101
85.137,29.101
85.137,29.221
85.498,29.221
85.498,29.341
85.257,29.341
85.257,29.461
85.618,29.461
85.618,29.822
85.738,29.822
85.738,30.063
85.618,30.063
85.618,30.183
85.859,30.183
85.859,30.303
86.099,30.303
86.099,30.784
86.219,30.784
86.219,31.025
86.460,31.025
86.460,31.145
86.219,31.145
86.219,31.265
86.340,31.265
86.340,31.506
86.219,31.506
86.219,31.746
86.099,31.746
86.099,31.866
86.219,31.866
86.219,31.987
86.340,31.987
86.340,32.107
86.219,32.107
86.219,32.468
86.099,32.468
86.099,32.708
85.979,32.708
85.979,32.828
85.859,32.828
85.859,32.949
85.738,32.949
85.738,33.069
85.257,33.069
85.257,33.189
84.776,33.189
84.776,33.309
84.536,33.309
84.536,33.430
84.416,33.430
84.416,33.550
84.175,33.550
84.175,33.670
84.055,33.670
84.055,33.790
83.935,33.790
83.935,33.911
83.814,33.911
83.814,34.031
83.694,34.031
83.694,33.911
83.574,33.911
83.574,34.031
83.213,34.031
83.213,34.151
83.093,34.151
83.093,34.271
83.333,34.271
83.333,34.512
83.454,34.512
83.454,34.392
83.574,34.392
83.574,34.632
83.814,34.632
83.814,34.752
83.694,34.752
83.694,34.993
83.935,34.993
83.935,35.113
84.055,35.113
84.055,35.233
83.935,35.233
83.935,35.354
84.055,35.354
84.055,35.474
84.175,35.474
84.175,35.354
84.295,35.354
84.295,35.474
84.416,35.474
84.416,35.594
84.536,35.594
84.536,35.714
84.416,35.714
84.416,35.955
84.536,35.955
84.536,36.075
84.656,36.075
84.656,36.195
84.536,36.195
84.536,36.316
84.656,36.316
84.656,36.436
84.536,36.436
84.536,36.556
84.897,36.556
84.897,36.797
85.017,36.797
85.017,36.917
85.137,36.917
85.137,37.037
85.017,37.037
85.017,37.157
84.897,37.157
84.897,37.518
85.017,37.518
85.017,37.398
85.378,37.398
85.378,37.518
85.498,37.518
85.498,37.638
85.618,37.638
85.618,37.759
85.498,37.759
85.498,37.879
85.618,37.879
85.618,38.119
85.738,38.119
85.738,37.999
85.859,37.999
85.859,38.240
85.738,38.240
85.738,38.480
85.498,38.480
85.498,38.600
85.618,38.600
85.618,38.721
85.738,38.721
85.738,38.961
86.099,38.961
86.099,39.081
86.340,39.081
86.340,39.202
86.460,39.202
86.460,39.322
86.340,39.322
86.340,39.442
86.580,39.442
86.580,39.683
86.700,39.683
86.700,39.923
86.580,39.923
86.580,40.043
86.700,40.043
86.700,40.164
86.821,40.164
86.821,40.284
86.941,40.284
86.941,40.164
87.061,40.164
87.061,40.284
87.181,40.284
87.181,40.164
87.302,40.164
87.302,40.404
87.422,40.404
87.422,40.284
87.662,40.284
87.662,40.164
87.783,40.164
87.783,40.043
87.903,40.043
87.903,40.164
88.023,40.164
88.023,40.284
88.143,40.284
88.143,40.043
88.384,40.043
88.384,40.164
88.504,40.164
88.504,40.043
88.624,40.043
88.624,40.164
89.226,40.164
89.226,40.043
89.346,40.043
89.346,40.164
89.466,40.164
89.466,40.284
89.586,40.284
89.586,40.404
89.827,40.404
89.827,40.164
90.067,40.164
90.067,40.043
89.827,40.043
89.827,39.923
90.067,39.923
90.067,39.803
90.669,39.803
90.669,39.683
90.909,39.683
90.909,39.562
91.029,39.562
91.029,39.442
91.270,39.442
91.270,39.562
91.510,39.562
91.510,39.683
91.751,39.683
91.751,39.442
91.871,39.442
91.871,39.562
91.991,39.562
91.991,39.442
92.112,39.442
92.112,39.562
92.352,39.562
92.352,39.683
92.472,39.683
92.472,39.803
92.593,39.803
92.593,39.683
92.713,39.683
92.713,39.442
93.555,39.442
93.555,39.562
93.675,39.562
93.675,39.442
94.036,39.442
94.036,39.202
93.915,39.202
93.915,38.841
94.036,38.841
94.036,38.721
93.795,38.721
93.795,38.600
94.156,38.600
94.156,38.480
94.276,38.480
94.276,38.600
94.757,38.600
94.757,38.721
94.877,38.721
94.877,38.961
94.998,38.961
94.998,39.081
94.877,39.081
94.877,39.202
94.998,39.202
94.998,39.322
94.877,39.322
94.877,39.442
94.637,39.442
94.637,39.562
94.396,39.562
94.396,39.683
94.156,39.683
94.156,39.803
94.396,39.803
94.396,39.923
94.036,39.923
94.036,39.683
93.915,39.683
93.915,39.923
93.795,39.923
93.795,40.043
94.036,40.043
94.036,40.404
93.915,40.404
93.915,40.524
93.675,40.524
93.675,40.765
93.434,40.765
93.434,40.885
93.314,40.885
93.314,41.005
93.194,41.005
93.194,41.126
93.074,41.126
93.074,41.246
92.833,41.246
92.833,41.366
92.713,41.366
92.713,41.246
92.352,41.246
92.352,41.126
92.232,41.126
92.232,41.005
92.112,41.005
92.112,40.885
92.352,40.885
92.352,40.645
92.112,40.645
92.112,40.524
91.991,40.524
91.991,40.645
91.631,40.645
91.631,40.765
91.510,40.765
91.510,40.885
91.390,40.885
91.390,41.246
91.270,41.246
91.270,41.486
91.150,41.486
91.150,41.607
91.029,41.607
91.029,41.727
90.909,41.727
90.909,41.847
91.150,41.847
91.150,41.967
91.390,41.967
91.390,42.208
91.991,42.208
91.991,42.448
92.232,42.448
92.232,42.809
91.991,42.809
91.991,43.050
91.871,43.050
91.871,43.170
91.751,43.170
91.751,43.410
91.631,43.410
91.631,43.651
91.510,43.651
91.510,43.771
91.390,43.771
91.390,43.891
91.510,43.891
91.510,44.012
91.270,44.012
91.270,44.132
91.390,44.132
91.390,44.372
91.510,44.372
91.510,44.493
91.390,44.493
91.390,44.733
91.510,44.733
91.510,44.853
91.631,44.853
91.631,44.974
91.510,44.974
91.510,45.094
91.390,45.094
91.390,45.214
91.510,45.214
91.510,45.334
91.631,45.334
91.631,45.455
91.510,45.455
91.510,46.056
91.390,46.056
91.390,46.417
91.270,46.417
91.270,46.537
91.150,46.537
91.150,46.777
91.029,46.777
91.029,46.898
90.308,46.898
90.308,47.018
90.188,47.018
90.188,47.138
90.067,47.138
90.067,47.258
90.308,47.258
90.308,47.379
90.428,47.379
90.428,47.619
90.789,47.619
90.789,47.499
90.909,47.499
90.909,47.619
91.150,47.619
91.150,47.739
91.270,47.739
91.270,47.619
91.510,47.619
91.510,47.499
91.390,47.499
91.390,47.379
91.510,47.379
91.510,46.898
91.631,46.898
91.631,46.777
91.751,46.777
91.751,46.657
91.631,46.657
91.631,46.537
92.352,46.537
92.352,46.657
92.472,46.657
92.472,46.777
92.593,46.777
92.593,47.018
92.472,47.018
92.472,47.138
92.713,47.138
92.713,47.499
92.953,47.499
92.953,47.619
92.833,47.619
92.833,47.739
92.713,47.739
92.713,47.980
92.833,47.980
92.833,48.100
92.713,48.100
92.713,48.220
92.472,48.220
92.472,48.341
92.352,48.341
92.352,48.581
92.232,48.581
92.232,48.701
92.112,48.701
92.112,48.942
91.991,48.942
91.991,49.182
92.112,49.182
92.112,49.423
92.232,49.423
92.232,49.543
92.112,49.543
92.112,49.663
91.991,49.663
91.991,49.784
92.112,49.784
92.112,49.904
92.232,49.904
92.232,50.024
92.352,50.024
92.352,50.505
92.472,50.505
92.472,50.625
92.352,50.625
92.352,50.746
92.472,50.746
92.472,50.866
92.593,50.866
92.593,50.986
92.472,50.986
92.472,51.106
92.112,51.106
92.112,51.227
92.352,51.227
92.352,51.347
92.472,51.347
92.472,51.467
92.593,51.467
92.593,51.227
92.713,51.227
92.713,51.467
93.074,51.467
93.074,51.347
93.434,51.347
93.434,51.227
93.555,51.227
93.555,51.106
93.434,51.106
93.434,50.986
93.555,50.986
93.555,50.505
93.675,50.505
93.675,50.265
93.795,50.265
93.795,50.144
94.156,50.144
94.156,49.904
94.276,49.904
94.276,49.784
94.757,49.784
94.757,49.904
94.877,49.904
94.877,50.024
94.998,50.024
94.998,50.385
95.118,50.385
95.118,50.505
95.599,50.505
95.599,50.625
96.320,50.625
96.320,50.505
96.200,50.505
96.200,50.265
96.080,50.265
96.080,50.144
96.200,50.144
96.200,50.024
96.441,50.024
96.441,49.904
96.801,49.904
96.801,49.784
96.922,49.784
96.922,49.663
97.162,49.663
97.162,49.784
97.403,49.784
97.403,50.144
97.523,50.144
97.523,50.385
98.244,50.385
98.244,50.505
98.485,50.505
98.485,50.625
98.605,50.625
98.605,50.866
98.485,50.866
98.485,50.986
98.365,50.986
98.365,51.106
97.643,51.106
97.643,51.467
97.523,51.467
97.523,51.587
97.403,51.587
97.403,51.708
97.282,51.708
97.282,51.828
97.162,51.828
97.162,52.068
97.042,52.068
97.042,52.189
96.922,52.189
96.922,52.429
96.801,52.429
96.801,52.549
96.922,52.549
96.922,53.030
96.801,53.030
96.801,53.151
96.681,53.151
96.681,53.632
96.922,53.632
96.922,53.752
96.801,53.752
96.801,54.113
96.681,54.113
96.681,54.233
96.801,54.233
